simulation_number,mutual_information,entropy,conditional_entropy,mB,mZ,myB,myZ,mFZD,mFBD,mMBD,mMZD,mFBS,mFZS,mMBS,mMZS,meB,meZ,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fB,fZ,fyB,fyZ,fFZD,fFBD,fMBD,fMZD,fFBS,fFZS,fMBS,fMZS,feB,feZ,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,mFB,mFZ,mMB,mMZ,mFeB,mFyB,mFeZ,mFyZ,mMeZ,mMyZ,mMeB,mMyB,fF,fM,fFB,fFZ,fMB,fMZ,fFeB,fFyB,fFeZ,fFyZ,fMeZ,fMyZ,fMeB,fMyB
0,0.05000009422487339,1.0393172538256055,0.9893171596007321,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰa'ba,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,zrõã,zrõã,a'pipi,a'pipi,zrõã,zrõã,zrõã,zrõã,a'pipi,a'pipi,zrõã,papa,a'pipi,a'pipi,a'pipi,a'pipi,zeze,a'pipi,zrõã,a'pipi,a'pipi,papa,zrõã,zrõã,zeze,zrõã,zrõã,a'pipi
1,0.06788312863682178,1.1291267441853252,1.0612436155485034,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,zrõã,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,a'pipi,papa,zrõã,zrõã,a'pipi,zrõã,zrõã,a'pipi,zrõã,zrõã,papa,a'pipi,zeze,zrõã,zeze,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,zrõã,zrõã
2,0.07906114537146425,1.0472879586365091,0.9682268132650449,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,zrõã,zrõã,a'pipi,a'pipi,zrõã,zrõã,zeze,zrõã,zrõã,a'pipi,a'pipi,papa,a'pipi,a'pipi,zeze,a'pipi,zrõã,a'pipi,a'pipi,zrõã,a'pipi,zrõã,zrõã,a'pipi,zrõã,a'pipi,papa,zrõã
3,0.04922671870690154,1.0777023635861172,1.0284756448792156,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,a'pipi,zrõã,a'pipi,zrõã,papa,zrõã,a'pipi,papa,zrõã,a'pipi,zeze,zeze,zrõã,zrõã,a'pipi,zrõã,a'pipi,zrõã,zrõã,zrõã,a'pipi,zrõã,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,a'pipi
4,0.08038280202905645,1.096035555024796,1.0156527529957395,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,zrõã,a'pipi,a'pipi,zrõã,zrõã,zrõã,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,zrõã,zrõã,a'pipi,zrõã,papa,a'pipi,a'pipi,zeze,zrõã,zrõã,a'pipi,zrõã,zeze,a'pipi,papa,a'pipi,zrõã
5,0.13282886524794435,1.0798307037434225,0.9470018384954781,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,a'pipi,zrõã,zeze,a'pipi,zrõã,zrõã,zrõã,a'pipi,zrõã,a'pipi,papa,papa,zrõã,zrõã,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,zrõã,zrõã,a'pipi,a'pipi,a'pipi,zrõã,a'pipi,zeze,zrõã
6,0.088163697559279,1.067007857535169,0.9788441599758899,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰa'ba,ǰaba-kau,zrõã,zrõã,a'pipi,zrõã,zrõã,papa,zrõã,a'pipi,a'pipi,a'pipi,a'pipi,zeze,zrõã,papa,a'pipi,zrõã,zrõã,zrõã,a'pipi,zrõã,a'pipi,a'pipi,a'pipi,zrõã,a'pipi,a'pipi,zeze,zrõã
7,0.09876868315275478,1.03723112878617,0.9384624456334152,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰa'ba,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,a'pipi,zrõã,zrõã,zrõã,zrõã,a'pipi,a'pipi,zeze,a'pipi,zrõã,a'pipi,zrõã,a'pipi,zrõã,a'pipi,a'pipi,zrõã,papa,a'pipi,zrõã,papa,zeze,a'pipi,zrõã,zrõã,a'pipi,zrõã,a'pipi
8,0.11664075275668628,1.044156717823971,0.9275159650672847,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,zrõã,zrõã,zrõã,zrõã,a'pipi,a'pipi,a'pipi,zrõã,a'pipi,zrõã,papa,a'pipi,zrõã,zeze,zrõã,papa,a'pipi,zrõã,a'pipi,zrõã,a'pipi,a'pipi,zeze,a'pipi,a'pipi,zrõã,a'pipi,zrõã
9,0.04542304211592185,1.0960355550247958,1.050612512908874,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba ũ'ẽrã,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba tẽã-be'ma,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰa'ba,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,ǰaba-kau,zeze,a'pipi,zrõã,a'pipi,zrõã,zrõã,a'pipi,a'pipi,zrõã,a'pipi,a'pipi,papa,zrõã,zrõã,papa,a'pipi,a'pipi,zrõã,a'pipi,a'pipi,zrõã,zrõã,zrõã,zeze,zrõã,a'pipi,zrõã,a'pipi
