simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.025532421650516945,0.6925915220779792,0.6670591004274623,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n,hina+n,hina+n,tama+n,hina+n,tama+n,hina+n,hina+n,tama+n,tama+n,tama+n,hina+n,tama+n,tama+n,hina+n
1,0.04636892193473208,0.6909233093138181,0.644554387379086,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,hina+n,hina+n,tama+n,tama+n,hina+n,tama+n,tama+n,hina+n,tama+n,hina+n,tama+n,hina+n,tama+n,hina+n,tama+n,hina+n,tama+n,tama+n,hina+n,hina+n
2,0.07265789037622716,0.6909233093138181,0.6182654189375909,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,hina+n,hina+n,hina+n,hina+n,hina+n,hina+n,tama+n,tama+n,tama+n,tama+n,hina+n,hina+n,hina+n,tama+n,tama+n,tama+n,tama+n,hina+n,tama+n,tama+n
3,0.057358130065257584,0.6925915220779792,0.6352333920127217,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,tama+n,hina+n,tama+n,hina+n,hina+n,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n,hina+n,tama+n,tama+n,tama+n,tama+n,hina+n,hina+n,tama+n,hina+n
4,0.03541809816818242,0.6925915220779792,0.6571734239097968,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,tama+n,hina+n,tama+n,hina+n,tama+n,tama+n,tama+n,tama+n,hina+n,hina+n,hina+n,tama+n,tama+n,tama+n,hina+n,tama+n,hina+n,hina+n,hina+n,hina+n
5,0.021081910276398386,0.6925915220779792,0.6715096118015809,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,tama+n,tama+n,hina+n,tama+n,tama+n,hina+n,tama+n,tama+n,hina+n,tama+n,tama+n,hina+n,tama+n,hina+n,hina+n,hina+n,hina+n,tama+n,hina+n,hina+n
6,0.04919870468542065,0.6931471805599453,0.6439484758745246,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,hina+n,tama+n,hina+n,hina+n,hina+n,tama+n,tama+n,tama+n,hina+n,tama+n,tama+n,tama+n,hina+n,hina+n,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n
7,0.054374955951439374,0.6925915220779792,0.6382165661265399,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,tama+n,tama+n,hina+n,tama+n,tama+n,tama+n,hina+n,tama+n,hina+n,hina+n,hina+n,hina+n,tama+n,hina+n,tama+n,hina+n,tama+n,tama+n,hina+n,hina+n
8,0.0024332341661250645,0.6925915220779792,0.6901582879118542,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,tama+n,hina+n,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n,tama+n,hina+n,tama+n,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n,hina+n,hina+n,tama+n
9,0.04398594079120233,0.6909233093138181,0.6469373685226157,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki? (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n (l)aki (aiəŋ) (du)?uk,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n duh (aiəŋ) aya?,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,(pə)hari?+n higət,tama+n,tama+n,tama+n,tama+n,hina+n,tama+n,hina+n,hina+n,hina+n,hina+n,tama+n,tama+n,hina+n,hina+n,tama+n,hina+n,hina+n,tama+n,tama+n,hina+n
