simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.09306711198022888,1.716024957774942,1.6229578457947131,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,ito',mui,mui,mui,ama',ito',"ito', tua'","mui, tua'",ama',"ito', tua'","mui, tua'",mui,ito',ina',"ito', tua'","ito', tua'",ina',ito',"mui, tua'","mui, tua'"
1,0.16657289498242367,1.746676847664922,1.5801039526824983,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,ina',ina',ito',"mui, tua'",mui,ama',"mui, tua'",mui,"ito', tua'",ito',ito',"ito', tua'",mui,"mui, tua'","ito', tua'",mui,ama',"mui, tua'","ito', tua'",ito'
2,0.1330723244534182,1.743769101353216,1.6106967768997977,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,ama',mui,"mui, tua'",ito',ina',mui,"ito', tua'",ito',"ito', tua'","mui, tua'","ito', tua'","ito', tua'",ina',mui,ito',ama',"mui, tua'","mui, tua'",mui,ito'
3,0.12384865842378945,1.754679895045301,1.6308312366215116,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,ito',ito',"ito', tua'",ama',"ito', tua'",ina',mui,"ito', tua'",mui,"mui, tua'",mui,ina',"mui, tua'",mui,ito',"mui, tua'","ito', tua'",ama',ito',"mui, tua'"
4,0.11119431001972768,1.754679895045301,1.6434855850255734,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,"mui, tua'",mui,ito',ina',"ito', tua'",ito',"ito', tua'","mui, tua'","mui, tua'",mui,mui,ito',"ito', tua'","mui, tua'","ito', tua'",ito',ama',mui,ama',ina'
5,0.08286151337612035,1.7655906887373864,1.682729175361266,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,ito',mui,ama',ina',mui,ama',"mui, tua'",ito',ito',ina',"ito', tua'","mui, tua'","ito', tua'",mui,"mui, tua'",ito',"ito', tua'","ito', tua'","mui, tua'",mui
6,0.19370038771099263,1.7282190701015216,1.534518682390529,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,"ito', tua'","mui, tua'",ina',mui,"ito', tua'","ito', tua'","mui, tua'",ito',ama',ito',"ito', tua'",mui,mui,ama',"mui, tua'",ina',ito',"mui, tua'",ito',mui
7,0.11083958375043812,1.746676847664922,1.6358372639144838,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,mui,"ito', tua'","mui, tua'","ito', tua'",ito',"mui, tua'",ito',"mui, tua'","ito', tua'",ama',ina',"ito', tua'",mui,"mui, tua'",ito',ama',mui,ina',mui,ito'
8,0.08641994838561073,1.746676847664922,1.6602568992793112,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,ito',mui,"ito', tua'",mui,ito',"mui, tua'",ito',ina',ina',"ito', tua'","mui, tua'","mui, tua'","ito', tua'",mui,ito',ama',"ito', tua'",mui,ama',"mui, tua'"
9,0.05603250423530315,1.7466768476649221,1.690644343429619,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,kaka' tuama,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,oki'-nē-mahtuari,tuari wēwēnē,mui,"ito', tua'","mui, tua'","ito', tua'",ama',ina',ito',ito',ama',"mui, tua'","mui, tua'","mui, tua'",mui,"ito', tua'",ito',ito',ina',mui,mui,"ito', tua'"
