simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.10897058536056492,1.1935496040981333,1.0845790187375683,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,dama-,úte,masina,masina,úte,hina-,úte,úte,hina-,úte,dama-,masina,úte,masina,masina,masina,masina,masina,úte,úte
1,0.039709954828179406,1.192854958575232,1.1531450037470525,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,dama-,masina,úte,masina,masina,úte,masina,masina,dama-,úte,hina-,masina,masina,úte,úte,úte,masina,úte,hina-,úte
2,0.13507162582024068,1.192854958575232,1.0577833327549913,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,úte,masina,úte,masina,masina,masina,masina,masina,dama-,úte,úte,úte,úte,úte,hina-,masina,masina,hina-,dama-,úte
3,0.12159650226889562,1.1403524705011352,1.0187559682322396,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,úte,masina,úte,masina,masina,dama-,úte,masina,masina,dama-,úte,úte,masina,hina-,úte,hina-,masina,úte,masina,úte
4,0.046750886109952594,1.192854958575232,1.1461040724652793,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kábayán,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,úte,masina,úte,masina,dama-,masina,úte,úte,masina,úte,masina,masina,úte,masina,hina-,hina-,úte,úte,dama-,masina
5,0.10418448389850621,1.192854958575232,1.0886704746767257,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kalakyán,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,úte,dama-,masina,úte,masina,úte,masina,úte,úte,hina-,masina,dama-,masina,masina,úte,masina,masina,úte,hina-,úte
6,0.17038521809574436,1.1624822949233928,0.9920970768276485,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,úte,masina,dama-,úte,úte,masina,dama-,masina,masina,úte,úte,masina,úte,hina-,úte,masina,masina,úte,masina,hina-
7,0.08672282167525625,1.2135652713163758,1.1268424496411196,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,úte,masina,masina,dama-,dama-,masina,masina,masina,úte,masina,masina,úte,úte,úte,úte,hina-,úte,hina-,masina,úte
8,0.06315375539185619,1.2149847829974896,1.1518310276056334,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kábayán,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,hina-,úte,úte,hina-,úte,masina,masina,úte,dama-,úte,úte,masina,masina,úte,úte,dama-,masina,masina,masina,masina
9,0.09835324564065595,1.2149847829974896,1.1166315373568336,kábayán,kasinsin,kábayán,kasinsin,kasinsin,kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,wagi,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,"kaka-, ábe",kasinsin,kalakyán,kasinsin,kasinsin,kasinsin,kasinsin,kasinsin,úte,hina-,dama-,úte,masina,úte,masina,masina,masina,masina,úte,masina,masina,úte,úte,úte,hina-,úte,masina,dama-
