simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.013129838395891769,1.2135652713163758,1.200435432920484,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,iloy,tiyo,iloy,tiya,amay,tiya,tiya,tiyo,tiya,tiyo,tiya,tiya,tiyo,tiyo,tiyo,tiyo,amay,tiya,tiya,tiyo
1,0.034504091470565434,1.2149847829974896,1.1804806915269241,utod,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,amay,tiya,tiya,amay,tiya,tiya,tiyo,tiya,tiyo,tiya,tiyo,iloy,tiya,tiya,tiyo,iloy,tiyo,tiyo,tiyo,tiyo
2,0.07247650172410491,1.1396856259428154,1.0672091242187105,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiyo,tiya,tiya,tiya,amay,amay,tiyo,iloy,tiyo,tiyo,tiya,tiyo,tiya,iloy,tiyo,tiya,tiyo,tiyo,tiya,tiya
3,0.0647055432481134,1.1935496040981333,1.1288440608500199,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiyo,tiyo,tiyo,tiyo,tiyo,iloy,tiyo,tiya,tiya,iloy,amay,tiya,tiya,tiyo,tiya,tiya,tiyo,amay,tiya,tiya
4,0.06805366188574391,1.140352470501135,1.072298808615391,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiyo,tiya,tiyo,tiya,tiyo,tiyo,tiyo,tiya,tiya,tiya,iloy,iloy,tiya,amay,tiyo,amay,tiya,tiyo,tiyo,tiya
5,0.015286824905656138,1.192854958575232,1.1775681336695758,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiya,tiya,tiyo,tiya,amay,tiyo,iloy,amay,tiya,tiya,tiyo,tiyo,tiya,tiya,iloy,tiyo,tiya,tiyo,tiyo,tiyo
6,0.03141035278609938,1.2149847829974896,1.1835744302113902,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiya,iloy,amay,tiyo,tiya,tiya,tiyo,tiyo,tiyo,tiya,iloy,amay,tiya,tiyo,tiyo,tiyo,tiyo,tiya,tiya,tiya
7,0.05008383285776774,1.2149847829974896,1.1649009501397218,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiyo,tiya,amay,tiya,tiya,tiyo,tiyo,tiyo,tiyo,tiyo,amay,tiya,tiya,tiya,tiyo,tiya,iloy,iloy,tiya,tiyo
8,0.013804121900836241,1.192854958575232,1.1790508366743957,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,tiya,tiyo,tiya,tiyo,tiyo,tiya,tiyo,tiya,iloy,tiyo,amay,amay,iloy,tiya,tiyo,tiya,tiyo,tiyo,tiya,tiya
9,0.028629351023764738,1.1396856259428154,1.1110562749190507,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,pakaqisa,pakaqisa,utod,pakaqisa,pakaqisa,utod,pakaqisa,tiyo,tiya,tiyo,tiyo,tiya,tiya,tiyo,tiyo,tiya,amay,tiyo,tiya,tiyo,amay,iloy,tiya,tiya,tiya,tiyo,iloy
