simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.11784771719791776,1.371768896629724,1.2539211794318061,raovuto,taeva,taataato,raovuva,taataava,raovuto,raovuva,raovuva,taeva,taataava,raovuva,araoko,raovuva,taataato,taeva,taataato,araoko,raovuva,araoko,taataato,taataava,raovuto,taataato,raovuva,raovuva,taataato,araoko,araoko,taataava,raovuva,raovuva,taataava,taataava,araoko,taeva,raovuto,taataato,raovuto,raovuto,raovuto,taataato,raovuto,raovuto,taataato,taataava,raovuva,taataava,taeva,taeva,raovuva,raovuto,raovuva,taataato,araoko,raovuva,raovuto,raovuto,taataava,taeva,araoko,raovuto,taataava,raovuto,raovuva,taeva,raovuva,taeva,taataava,raovuto,raovuto,raovuva,taeva,taataava,raovuva,raovuto,araoko,raovuva,raovuva,taataato,taeva,araoko,araoko,raovuto,raovuto,raovuto,papa,kauo,aite,kauo,aako,kauo,aako,aako,aako,papa,aite,aako,papa,aite,aite,aite,kauo,aite,aako,papa
1,0.2689275383882219,1.3652324447549333,1.0963049063667114,taeva,taataato,taataava,taataava,araoko,taeva,raovuto,araoko,raovuto,raovuva,taataava,raovuva,taataato,raovuva,taataava,araoko,taeva,raovuto,raovuva,raovuva,raovuto,taataava,taeva,raovuto,raovuto,raovuva,raovuto,raovuto,taataato,taataato,raovuto,taataato,raovuva,raovuto,taeva,raovuva,raovuto,taataato,taeva,taataava,raovuto,raovuva,raovuto,taataato,taataato,taeva,araoko,raovuva,taeva,raovuva,raovuva,raovuto,taataato,araoko,raovuto,taeva,raovuva,taeva,taataava,raovuva,araoko,raovuto,raovuva,taataava,araoko,raovuva,taataava,raovuto,raovuto,araoko,taataato,raovuva,raovuto,taataato,araoko,raovuva,taataava,araoko,araoko,raovuto,raovuva,taataava,taataava,raovuva,taeva,kauo,aite,aako,aite,papa,aako,kauo,aite,aite,papa,kauo,aako,aite,aite,kauo,aako,aako,aako,papa,papa
2,0.24981322188851252,1.3479100982119798,1.0980968763234673,raovuva,taataava,taeva,taataava,taataato,raovuto,taeva,raovuto,raovuto,araoko,raovuto,raovuva,raovuva,taataato,raovuto,raovuva,araoko,raovuva,raovuva,taeva,taataava,taataava,taataava,raovuva,raovuva,araoko,taataava,raovuto,taeva,araoko,raovuto,raovuva,taeva,raovuto,taataato,araoko,raovuto,taeva,raovuto,raovuva,raovuto,araoko,taataava,taataato,raovuva,raovuva,taeva,taataava,raovuva,raovuto,raovuto,taataato,taataava,taataato,taataava,taeva,raovuva,araoko,taataato,raovuva,raovuto,raovuto,taeva,taataato,raovuva,raovuva,taataato,raovuva,araoko,raovuto,taataava,araoko,raovuto,taeva,raovuto,taeva,taataava,raovuto,raovuva,taataato,raovuto,araoko,araoko,raovuva,taataato,kauo,aako,aako,aako,papa,kauo,aako,aako,kauo,papa,aite,aite,aako,papa,aite,aite,aite,kauo,papa,aite
3,0.33569040856772214,1.3624474851916288,1.0267570766239067,taataato,araoko,taeva,araoko,raovuto,raovuto,taeva,raovuto,taeva,raovuva,raovuto,taataava,raovuto,raovuva,raovuto,taataato,taataava,taataato,raovuva,araoko,taataato,raovuva,taataato,araoko,raovuto,taataava,raovuto,raovuva,raovuto,taeva,raovuva,araoko,raovuto,raovuto,raovuva,raovuva,taataava,raovuva,raovuto,taataato,taataato,taataava,raovuva,raovuva,raovuto,taataava,araoko,raovuva,raovuto,taataato,raovuva,raovuto,taeva,taataato,raovuto,raovuva,araoko,taeva,raovuva,araoko,taataava,taeva,taataava,raovuva,taeva,taataava,raovuva,raovuva,taataato,taataava,raovuto,raovuto,taeva,raovuto,araoko,taeva,araoko,taataato,taeva,taataava,raovuva,araoko,raovuva,raovuto,taataava,aako,aite,aite,aite,aako,aite,aite,kauo,aako,papa,kauo,papa,kauo,aako,aako,aako,papa,papa,aite,kauo
4,0.18056212523310666,1.3698615354811867,1.18929941024808,raovuva,taeva,taataato,taataava,raovuva,taataava,raovuva,raovuva,taataava,raovuto,araoko,raovuva,taataava,araoko,araoko,taeva,taeva,raovuva,raovuto,raovuva,raovuto,taataato,raovuto,raovuto,taeva,raovuto,araoko,taataava,raovuva,raovuva,taeva,raovuto,taataava,raovuva,raovuva,taataava,taataato,taataato,taeva,raovuva,araoko,araoko,raovuva,taeva,raovuva,raovuva,raovuva,taeva,taataato,taataava,taataava,taataato,raovuto,raovuto,taataava,taeva,raovuva,taataato,raovuto,raovuto,raovuto,raovuva,araoko,araoko,raovuto,taeva,taataato,araoko,raovuva,taataato,raovuto,raovuto,araoko,taataava,raovuto,taeva,taataato,taataato,taataava,raovuto,raovuto,araoko,raovuto,raovuva,raovuto,aite,papa,papa,aako,papa,aako,papa,aite,aako,aite,kauo,aite,kauo,aite,aite,aako,kauo,aako,aako,kauo
5,0.1926347681030327,1.3763979873559773,1.1837632192529446,raovuto,raovuto,araoko,taeva,raovuto,raovuva,raovuva,raovuva,taataava,taeva,raovuva,raovuva,araoko,raovuva,raovuva,araoko,raovuto,taataava,raovuto,taataava,raovuva,taataato,raovuto,araoko,raovuto,raovuto,raovuto,raovuva,taataato,raovuto,taataava,araoko,taeva,raovuva,taataava,raovuva,taataato,raovuva,taataava,taataato,taataava,taeva,taeva,raovuva,raovuva,araoko,taataato,taataava,taataato,araoko,raovuto,araoko,taataato,raovuva,raovuto,raovuto,raovuto,raovuto,raovuva,araoko,taataato,taataato,taataava,raovuto,raovuto,taeva,taeva,raovuto,taeva,taeva,raovuto,taataato,taeva,araoko,raovuva,raovuva,taataava,araoko,raovuva,taataava,taataava,taataato,raovuto,raovuva,taeva,aako,aite,kauo,papa,aite,papa,aite,kauo,aako,kauo,aako,aako,aite,aako,aako,papa,papa,aite,aite,kauo
6,0.23551461363408777,1.3647683466880345,1.1292537330539467,araoko,taataato,taataava,taataato,araoko,araoko,raovuto,araoko,raovuto,raovuva,taataava,taataava,raovuto,raovuto,araoko,araoko,raovuto,taeva,raovuva,taataava,raovuto,taeva,raovuto,taeva,taataato,taeva,taataato,araoko,raovuva,taeva,raovuva,raovuto,taataato,taeva,araoko,raovuva,taataava,taataato,raovuva,araoko,raovuva,taataava,raovuto,araoko,raovuva,taataato,raovuto,raovuto,raovuto,raovuva,raovuto,taataava,raovuva,taataava,raovuva,taeva,taataato,raovuto,taeva,taataava,raovuva,raovuto,taataato,raovuva,taataato,araoko,taataava,taataava,taataato,raovuva,raovuto,raovuto,raovuto,raovuva,taeva,taeva,raovuto,raovuva,taeva,raovuva,raovuva,taataava,raovuto,raovuva,raovuva,aako,aite,papa,kauo,aako,papa,aako,aite,aako,aite,papa,aako,papa,kauo,aako,aite,kauo,aite,kauo,aite
7,0.18835734729832287,1.366158847569202,1.177801500270879,taataato,taataato,taeva,raovuto,raovuva,raovuva,raovuva,raovuto,taeva,taataava,raovuto,raovuva,raovuva,raovuva,araoko,raovuto,taataato,taataava,araoko,araoko,taeva,raovuto,raovuto,raovuto,taeva,raovuva,araoko,taataava,raovuto,taeva,taataato,raovuva,taataato,taeva,raovuto,taataato,raovuva,araoko,taeva,raovuto,taeva,taataava,taataava,raovuva,raovuva,raovuva,raovuto,araoko,raovuto,taataato,raovuto,raovuva,taataava,araoko,araoko,raovuto,taataato,raovuto,raovuva,taeva,taeva,taataato,raovuva,araoko,raovuto,raovuto,raovuva,raovuva,raovuva,araoko,raovuva,taataava,taataava,taataava,taeva,taataato,taataava,araoko,raovuva,raovuto,raovuto,taataava,taataato,raovuto,taataava,aite,papa,aite,aite,aako,papa,aite,kauo,papa,aite,aako,kauo,kauo,aite,aako,aako,aako,kauo,papa,aako
8,0.15574983524134378,1.3698615354811867,1.214111700239843,raovuva,raovuva,raovuva,raovuto,taeva,raovuto,raovuto,araoko,taeva,araoko,taataava,raovuto,raovuva,araoko,taataato,raovuto,araoko,araoko,taataava,taataava,taataava,raovuva,raovuva,raovuto,raovuva,taeva,raovuto,taataava,raovuva,raovuto,raovuva,taataava,raovuva,raovuva,raovuva,raovuto,taataato,raovuto,raovuto,taataava,raovuto,taeva,raovuto,raovuto,araoko,raovuva,taeva,taataato,taataava,taataato,taataato,taataato,taeva,araoko,taataato,raovuto,taataato,raovuva,taataava,raovuto,raovuva,taataava,raovuto,taeva,araoko,raovuva,raovuva,raovuto,taataato,raovuva,araoko,raovuva,araoko,raovuto,taataato,taataava,taeva,raovuva,taeva,taeva,taeva,taataava,raovuto,araoko,taataato,aite,kauo,aite,papa,kauo,aite,papa,aako,aako,aako,kauo,aako,aako,aako,papa,aite,kauo,aite,aite,papa
9,0.12445033563179608,1.371768896629724,1.2473185609979278,taeva,taeva,raovuva,taataava,raovuto,taataava,raovuto,araoko,raovuto,araoko,raovuto,taeva,taataato,taataava,taeva,taataava,araoko,raovuto,taataato,raovuva,raovuva,taataato,araoko,taataava,raovuto,taeva,taataava,taataava,raovuva,raovuto,raovuto,raovuva,taataato,taeva,taataato,taeva,raovuto,raovuto,taataato,taeva,taataava,raovuva,raovuva,raovuva,raovuto,taeva,raovuva,taataato,raovuva,raovuva,raovuto,taataato,raovuto,taeva,araoko,taataava,raovuto,raovuva,raovuto,raovuto,raovuva,raovuva,taataava,araoko,taataato,araoko,araoko,raovuva,raovuva,taeva,raovuto,taataava,raovuva,taataava,taataato,araoko,araoko,araoko,taataato,raovuva,raovuva,raovuva,raovuto,raovuto,raovuto,papa,aite,aite,kauo,aite,aako,aako,papa,aako,kauo,kauo,aako,aako,aite,aako,aite,papa,kauo,papa,aite
