simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.0471609643794233,1.7282190701015216,1.6810581057220984,"tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna",teete,teete,"maam, anamamna","tetei, pella","lol, alona","maam, anamamna","mamei, anafa","mimiia, anasmamna","mimiia, anasmamna","mimiia, anasmamna",teete,"lol, alona","lol, alona","mamei, anafa","maam, anamamna","maam, anamamna","tetei, pella",teete,"mimiia, anasmamna","lol, alona"
1,0.06648923994826905,1.7282190701015216,1.6617298301532526,"gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","mamei, anafa",teete,"mamei, anafa","lol, alona","maam, anamamna","maam, anamamna",teete,"maam, anamamna",teete,"lol, alona","mimiia, anasmamna","tetei, pella","mimiia, anasmamna","tetei, pella","mimiia, anasmamna","mimiia, anasmamna","lol, alona","maam, anamamna",teete,"lol, alona"
2,0.027332848188297953,1.743769101353216,1.716436253164918,"tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna",teete,"maam, anamamna","lol, alona","mimiia, anasmamna","mamei, anafa","lol, alona","mimiia, anasmamna","maam, anamamna",teete,"lol, alona","tetei, pella","tetei, pella",teete,"maam, anamamna","mimiia, anasmamna","lol, alona",teete,"mimiia, anasmamna","maam, anamamna","mamei, anafa"
3,0.10888910816877351,1.7173082764094363,1.6084191682406628,"tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","mamei, anafa","lol, alona","maam, anamamna","mimiia, anasmamna",teete,teete,"mimiia, anasmamna","mimiia, anasmamna",teete,"maam, anamamna","mimiia, anasmamna","maam, anamamna",teete,"tetei, pella","lol, alona","maam, anamamna","tetei, pella","lol, alona","mamei, anafa","lol, alona"
4,0.035092523430068745,1.7546798950453013,1.7195873716152326,"gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna",teete,teete,"mamei, anafa","maam, anamamna",teete,"lol, alona","lol, alona","tetei, pella","mimiia, anasmamna","maam, anamamna","maam, anamamna","mimiia, anasmamna","tetei, pella","lol, alona",teete,"mimiia, anasmamna","mimiia, anasmamna","mamei, anafa","lol, alona","maam, anamamna"
5,0.04583552205859709,1.754679895045301,1.708844372986704,"gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","lol, alona","maam, anamamna","mamei, anafa",teete,"lol, alona","mimiia, anasmamna","tetei, pella","mimiia, anasmamna","lol, alona","maam, anamamna","tetei, pella",teete,"maam, anamamna","mimiia, anasmamna","maam, anamamna","mimiia, anasmamna","mamei, anafa",teete,"lol, alona",teete
6,0.09103211132538402,1.7480673485460894,1.6570352372207053,"tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","maam, anamamna","mamei, anafa","mimiia, anasmamna","mimiia, anasmamna","tetei, pella","lol, alona","mimiia, anasmamna","mamei, anafa","tetei, pella",teete,teete,"lol, alona",teete,"mimiia, anasmamna","lol, alona","maam, anamamna","maam, anamamna","maam, anamamna","lol, alona",teete
7,0.010050200823471966,1.7546798950453013,1.7446296942218293,"gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna",teete,"mimiia, anasmamna","mimiia, anasmamna","tetei, pella","tetei, pella",teete,"mimiia, anasmamna","lol, alona","maam, anamamna","lol, alona","maam, anamamna","mamei, anafa",teete,"maam, anamamna","lol, alona","maam, anamamna","lol, alona",teete,"mamei, anafa","mimiia, anasmamna"
8,0.11523260173534489,1.746676847664922,1.631444245929577,"tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","lol, alona","maam, anamamna",teete,"mimiia, anasmamna","lol, alona",teete,teete,"maam, anamamna","tetei, pella","lol, alona",teete,"lol, alona","mimiia, anasmamna","mimiia, anasmamna","mamei, anafa","maam, anamamna","maam, anamamna","tetei, pella","mamei, anafa","mimiia, anasmamna"
9,0.10135944350390425,1.7173082764094365,1.6159488329055323,"tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","gore, tai, gorna","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","gore, tai, gorna","gore, tai, gorna","tai, palla","maam, anamamna","tetei, pella",teete,"maam, anamamna","mimiia, anasmamna","maam, anamamna","tetei, pella","mimiia, anasmamna","lol, alona","lol, alona",teete,"lol, alona","maam, anamamna","mamei, anafa",teete,"mimiia, anasmamna","mimiia, anasmamna","lol, alona",teete,"mamei, anafa"
