simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.012283806796303365,1.2313396710920514,1.219055864295748,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,taina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,tuagane,fakataina,tuagane,taina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakataina,fakatuagane,fakataina,fakataina,fakatuagane,taina,fakataina,fakatuagane,tuagane,fakatuagane,fakataina,fakatuagane,tamana,fakamaatua,fakamaatua,tamana,tamana,fakamaatua,tamana,tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna","maatua, mama",fakamaatua,tamana,"maatua, mama","laamutu, ilaamutu, tuaatuna",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua
1,0.07478606667158938,1.293641678215207,1.2188556115436175,fakataina,fakataina,fakatuagane,taina,fakatuagane,fakataina,taina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,tuagane,tuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,taina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,tuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,tuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,"laamutu, ilaamutu, tuaatuna",tamana,tamana,"laamutu, ilaamutu, tuaatuna",tamana,"maatua, mama",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,tamana,fakamaatua,tamana,fakamaatua,fakamaatua,tamana,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,fakamaatua,"maatua, mama"
2,0.07575258134803997,1.293641678215207,1.217889096867167,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,taina,taina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,tuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,taina,fakatuagane,tuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakataina,fakataina,fakataina,tuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakamaatua,fakamaatua,"laamutu, ilaamutu, tuaatuna",tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,tamana,tamana,fakamaatua,tamana,"laamutu, ilaamutu, tuaatuna","maatua, mama",fakamaatua,"laamutu, ilaamutu, tuaatuna","maatua, mama",fakamaatua,tamana,fakamaatua,tamana
3,0.06490817286211281,1.2854642748941894,1.2205561020320765,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,tuagane,fakataina,taina,tuagane,fakataina,taina,fakatuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakatuagane,fakatuagane,fakatuagane,tuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,taina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,tamana,fakamaatua,tamana,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,"laamutu, ilaamutu, tuaatuna",tamana,"maatua, mama",tamana,tamana,fakamaatua,fakamaatua,"maatua, mama",fakamaatua,tamana
4,0.048226223057762585,1.2788743348902702,1.2306481118325077,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,taina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,tuagane,fakatuagane,fakatuagane,tuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,taina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,taina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakataina,tuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,tuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakamaatua,tamana,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,tamana,"laamutu, ilaamutu, tuaatuna",tamana,"laamutu, ilaamutu, tuaatuna","maatua, mama","maatua, mama",fakamaatua,tamana,tamana,fakamaatua,fakamaatua,fakamaatua,tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna"
5,0.12000118277390914,1.3110889237820826,1.1910877410081735,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,taina,taina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,taina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,tuagane,fakataina,tuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,tuagane,fakatuagane,fakatuagane,"maatua, mama",tamana,"laamutu, ilaamutu, tuaatuna","maatua, mama","laamutu, ilaamutu, tuaatuna",tamana,fakamaatua,fakamaatua,tamana,tamana,tamana,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,fakamaatua,fakamaatua,tamana
6,0.06040174439151036,1.235144651532666,1.1747429071411557,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,taina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,tuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,taina,tuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,tuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,taina,fakatuagane,fakataina,fakataina,fakataina,tuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakamaatua,"laamutu, ilaamutu, tuaatuna",tamana,tamana,tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,tamana,"maatua, mama",fakamaatua,fakamaatua,"maatua, mama","laamutu, ilaamutu, tuaatuna",tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,tamana
7,0.1553260861007184,1.301289404733024,1.1459633186323055,fakatuagane,fakatuagane,fakataina,fakatuagane,tuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,taina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,taina,fakataina,fakataina,fakataina,fakataina,fakataina,fakatuagane,tuagane,tuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,taina,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakatuagane,tuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakamaatua,tamana,fakamaatua,"maatua, mama",tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna",tamana,tamana,fakamaatua,"laamutu, ilaamutu, tuaatuna","laamutu, ilaamutu, tuaatuna",tamana,fakamaatua,fakamaatua,"maatua, mama",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,tamana
8,0.16076476879006996,1.2752477416027066,1.1144829728126366,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,taina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,tuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakataina,fakatuagane,fakatuagane,tuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,taina,fakatuagane,fakataina,fakatuagane,tuagane,fakataina,fakatuagane,fakataina,taina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakamaatua,fakamaatua,"maatua, mama",fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,tamana,tamana,"laamutu, ilaamutu, tuaatuna","maatua, mama","laamutu, ilaamutu, tuaatuna",tamana,"laamutu, ilaamutu, tuaatuna",tamana,tamana,fakamaatua,tamana,fakamaatua,fakamaatua
9,0.1235177677024557,1.2903786110409388,1.166860843338483,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,taina,fakataina,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakataina,fakataina,tuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,taina,fakataina,tuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,tuagane,fakataina,fakatuagane,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,taina,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakataina,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakatuagane,fakataina,tuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakataina,fakatuagane,fakatuagane,fakataina,fakataina,fakatuagane,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,"laamutu, ilaamutu, tuaatuna",tamana,tamana,tamana,"laamutu, ilaamutu, tuaatuna",fakamaatua,fakamaatua,tamana,tamana,"maatua, mama",fakamaatua,fakamaatua,fakamaatua,"laamutu, ilaamutu, tuaatuna",fakamaatua,"maatua, mama",tamana
