simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.08562708586624401,1.1686289967621915,1.0830019108959474,primo,primo,primo,hermano,prima,primo,primo,prima,prima,prima,prima,prima,prima,prima,prima,primo,primo,prima,prima,hermana,hermana manang,prima,primo,primo,prima,prima,primo,primo,prima,prima,primo,primo,hermano manung,prima,primo,prima,hermana manang,primo,prima,prima,hermana,primo,primo,prima,primo,hermano,primo,primo,primo,primo,prima,primo,primo,primo,prima,primo,prima,primo,primo,primo,prima,prima,prima,prima,prima,prima,primo,primo,primo,primo,primo,primo,prima,primo,prima,primo,prima,primo,primo,prima,prima,prima,prima,prima,prima,tata,tia,tio,nana,tia,tia,tio,tia,tio,tio,tio,tio,tia,nana,tia,tia,tata,tio,tio,tia
1,0.19654715072204543,1.1907686023357982,0.9942214516137527,primo,primo,primo,prima,prima,primo,primo,prima,primo,prima,hermano manung,primo,primo,prima,prima,prima,primo,prima,primo,prima,primo,prima,hermana manang,primo,primo,prima,hermana manang,prima,primo,primo,primo,prima,primo,prima,prima,prima,primo,prima,prima,primo,prima,prima,primo,primo,primo,prima,primo,primo,hermano,primo,primo,prima,prima,prima,prima,primo,primo,primo,primo,prima,primo,prima,prima,hermano,prima,primo,prima,primo,hermana,primo,prima,prima,prima,primo,hermana,prima,prima,primo,prima,prima,primo,primo,primo,prima,prima,tata,tio,tio,tio,tio,tio,tata,tia,tia,tia,tio,tia,tia,tia,tio,tia,tia,nana,nana,tio
2,0.032262717721889045,1.2135652713163758,1.1813025535944868,prima,prima,prima,prima,prima,primo,prima,prima,hermana manang,prima,prima,hermana manang,prima,prima,hermana,primo,primo,prima,primo,primo,primo,hermano manung,prima,primo,primo,prima,primo,primo,primo,primo,prima,primo,prima,hermano,prima,primo,primo,primo,primo,prima,prima,prima,primo,prima,prima,prima,prima,primo,primo,hermano,prima,primo,primo,primo,primo,prima,primo,primo,prima,primo,prima,primo,prima,prima,primo,primo,primo,prima,primo,prima,hermana,prima,prima,prima,primo,primo,prima,primo,primo,prima,primo,primo,primo,prima,prima,tio,tata,tia,nana,tia,tio,tio,tio,tia,tio,tia,tata,tia,tio,tia,nana,tio,tia,tia,tio
3,0.05165425233418475,1.192854958575232,1.1412007062410472,primo,prima,primo,prima,primo,primo,primo,primo,primo,prima,prima,primo,prima,hermano manung,prima,prima,prima,primo,prima,prima,prima,primo,prima,prima,primo,primo,primo,prima,prima,prima,prima,prima,primo,prima,primo,prima,primo,prima,hermana manang,primo,prima,primo,primo,prima,primo,primo,hermana,primo,primo,prima,hermano,prima,hermano,hermana manang,primo,prima,hermana,prima,prima,primo,prima,primo,primo,prima,primo,primo,primo,primo,primo,primo,primo,prima,primo,prima,prima,prima,prima,primo,primo,prima,primo,prima,primo,prima,prima,tio,tata,tia,tio,tia,tia,nana,tio,tio,tio,tia,tia,tia,tio,tio,tata,tia,tia,tio,nana
4,0.08179280812235401,1.2135652713163756,1.1317724631940216,prima,hermana,hermano,prima,primo,primo,prima,primo,primo,primo,primo,primo,primo,primo,prima,prima,hermano,prima,primo,primo,prima,hermano manung,primo,prima,prima,prima,prima,primo,primo,primo,prima,primo,prima,prima,prima,prima,primo,primo,primo,prima,primo,prima,primo,prima,hermana manang,primo,prima,hermana manang,primo,prima,prima,primo,primo,primo,primo,prima,prima,prima,primo,primo,prima,primo,prima,prima,primo,prima,primo,prima,prima,prima,primo,prima,primo,prima,primo,primo,prima,primo,prima,primo,prima,primo,prima,hermana,prima,nana,tio,tia,tata,tio,tio,tia,tia,tia,tia,tia,tio,tio,tio,tio,nana,tia,tio,tia,tata
5,0.13455151586985714,1.2135652713163756,1.0790137554465185,prima,prima,prima,prima,primo,primo,primo,prima,primo,prima,prima,primo,prima,hermana,prima,primo,prima,prima,primo,primo,primo,primo,primo,primo,primo,prima,prima,prima,hermana manang,primo,primo,prima,prima,prima,primo,prima,primo,prima,prima,primo,primo,primo,primo,primo,prima,primo,prima,prima,hermano,primo,prima,primo,prima,hermana manang,hermano manung,primo,prima,prima,prima,primo,hermano,primo,prima,primo,prima,primo,prima,primo,primo,hermana,primo,prima,prima,prima,prima,primo,primo,prima,primo,prima,prima,primo,prima,primo,primo,tio,tio,tata,tia,tia,tia,nana,tata,tia,tio,tia,tia,nana,tio,tio,tia,tio,tio,tia,tio
6,0.0871636958285269,1.192854958575232,1.105691262746705,primo,primo,prima,primo,prima,primo,prima,prima,primo,primo,prima,hermana,primo,primo,prima,prima,primo,primo,prima,primo,prima,prima,primo,prima,prima,primo,primo,prima,hermana manang,hermano,prima,prima,hermano,primo,prima,primo,primo,prima,prima,primo,primo,primo,prima,primo,prima,hermana,prima,primo,prima,prima,prima,prima,primo,primo,prima,prima,hermano manung,prima,primo,prima,primo,primo,primo,primo,prima,prima,primo,prima,primo,primo,prima,prima,primo,hermana manang,prima,primo,primo,primo,prima,prima,prima,primo,primo,primo,prima,tia,tio,tio,tia,tio,tio,tio,nana,tia,tia,tia,tio,tata,tio,tata,tio,tia,tia,nana,tia
7,0.1543817327912398,1.1935496040981333,1.0391678713068935,primo,prima,primo,primo,prima,hermana,primo,prima,primo,primo,prima,prima,primo,primo,primo,primo,prima,primo,primo,prima,primo,primo,prima,primo,prima,primo,primo,prima,hermana manang,primo,primo,primo,prima,hermana manang,prima,hermano,primo,primo,primo,primo,prima,primo,primo,prima,primo,prima,prima,primo,prima,prima,primo,primo,prima,prima,prima,primo,prima,prima,primo,prima,prima,primo,hermano,primo,prima,primo,prima,prima,prima,prima,prima,prima,hermano manung,primo,prima,prima,primo,prima,primo,prima,prima,prima,prima,hermana,primo,tio,tio,tia,tia,tio,nana,tia,tia,tia,tia,tio,tata,tio,tia,tio,nana,tio,tia,tata,tio
8,0.20490229732573484,1.1907686023357982,0.9858663050100633,primo,primo,prima,primo,prima,prima,prima,hermana manang,primo,primo,primo,prima,prima,primo,prima,primo,hermana manang,primo,prima,primo,prima,primo,primo,prima,prima,prima,primo,prima,prima,prima,primo,hermano,prima,primo,primo,prima,primo,prima,primo,prima,primo,primo,prima,prima,prima,prima,primo,primo,primo,prima,prima,prima,prima,prima,prima,primo,primo,primo,primo,primo,prima,primo,primo,primo,hermano manung,primo,primo,prima,hermano,primo,hermana,prima,prima,prima,prima,primo,primo,primo,primo,prima,primo,prima,prima,hermana,prima,tia,tio,tia,tia,tia,tia,tia,tata,tio,tio,tio,tia,tia,tio,nana,tata,tio,tio,nana,tio
9,0.14875024903672518,1.192854958575232,1.0441047095385068,prima,prima,prima,primo,primo,primo,primo,primo,primo,primo,prima,prima,primo,primo,primo,primo,primo,prima,primo,primo,prima,prima,prima,primo,primo,primo,prima,primo,primo,primo,prima,hermano manung,prima,hermano,primo,primo,prima,primo,prima,primo,hermana,prima,primo,primo,prima,primo,prima,primo,hermano,prima,prima,primo,prima,prima,prima,prima,prima,prima,prima,prima,prima,primo,prima,hermana manang,hermana manang,prima,prima,prima,prima,primo,primo,primo,prima,prima,prima,primo,prima,primo,hermana,prima,primo,primo,primo,primo,prima,tio,tia,tia,tio,tio,tia,tia,tia,tio,tia,nana,tio,tata,tio,tia,tia,nana,tio,tata,tio
