simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.10958332796150128,1.1403524705011352,1.030769142539634,prima,primu,prima,primu,primu,primu,primu,primu,irmang femi,prima,primu,primu,prima,prima,primu,prima,irmang femi,primu,prima,primu,prima,primu,primu,prima,primu,prima,prima,prima,primu,prima,primu,prima,primu,prima,prima,irmang machu,primu,prima,primu,prima,primu,primu,irmang femi,prima,prima,primu,primu,primu,prima,primu,prima,prima,primu,prima,primu,prima,primu,prima,primu,prima,prima,prima,primu,primu,prima,prima,prima,irmang machu,prima,primu,primu,primu,prima,prima,primu,irmang femi,"ba, irmang machu",prima,primu,primu,primu,prima,prima,prima,primu,tiu,"enti, tanta, tia","enti, tanta, tia",tiu,"pai, pah, papah",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,"enti, tanta, tia","pai, pah, papah","enti, tanta, tia",tiu,mai,tiu,tiu,tiu,"enti, tanta, tia",mai,"enti, tanta, tia"
1,0.14753903550358816,1.2135652713163758,1.0660262358127877,primu,prima,prima,prima,prima,primu,prima,prima,prima,prima,primu,prima,prima,primu,prima,primu,primu,prima,primu,primu,primu,irmang machu,primu,prima,primu,irmang machu,primu,primu,primu,primu,primu,prima,primu,prima,prima,irmang femi,prima,prima,primu,primu,primu,primu,primu,prima,prima,prima,primu,prima,primu,prima,primu,primu,prima,irmang femi,primu,primu,primu,prima,primu,prima,primu,"ba, irmang machu",prima,prima,primu,primu,prima,primu,prima,primu,primu,prima,prima,prima,prima,irmang femi,irmang femi,primu,prima,prima,primu,primu,prima,prima,prima,tiu,tiu,"enti, tanta, tia","pai, pah, papah","enti, tanta, tia",mai,tiu,"enti, tanta, tia","enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,tiu,"enti, tanta, tia","pai, pah, papah",tiu,mai,"enti, tanta, tia",tiu
2,0.06608806981734028,1.2135652713163758,1.1474772014990355,prima,prima,prima,prima,prima,primu,primu,primu,prima,primu,prima,primu,primu,prima,prima,primu,prima,irmang machu,primu,prima,prima,prima,primu,primu,primu,prima,primu,primu,primu,prima,prima,primu,prima,primu,"ba, irmang machu",primu,prima,prima,primu,prima,primu,prima,prima,primu,prima,prima,primu,irmang femi,prima,primu,primu,prima,primu,prima,prima,prima,primu,primu,irmang femi,primu,prima,primu,primu,prima,primu,irmang femi,prima,prima,primu,primu,prima,primu,primu,prima,irmang machu,prima,primu,primu,prima,primu,primu,prima,irmang femi,primu,prima,"pai, pah, papah",tiu,mai,"enti, tanta, tia","enti, tanta, tia",tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,"pai, pah, papah",tiu,tiu,tiu,tiu,"enti, tanta, tia",mai,"enti, tanta, tia","enti, tanta, tia"
3,0.15041290374236937,1.192854958575232,1.0424420548328626,prima,prima,prima,irmang machu,primu,prima,primu,primu,primu,primu,prima,primu,primu,primu,primu,prima,primu,prima,primu,primu,prima,prima,primu,prima,prima,primu,primu,primu,primu,primu,primu,primu,irmang femi,prima,prima,primu,irmang femi,primu,prima,primu,prima,prima,prima,primu,primu,prima,prima,prima,prima,primu,prima,prima,prima,prima,primu,primu,primu,prima,irmang machu,prima,primu,prima,primu,prima,primu,primu,irmang femi,prima,prima,primu,"ba, irmang machu",primu,primu,irmang femi,primu,prima,prima,prima,prima,prima,primu,prima,prima,prima,primu,tiu,tiu,tiu,"enti, tanta, tia","pai, pah, papah","enti, tanta, tia","pai, pah, papah",tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,tiu,"enti, tanta, tia",tiu,mai,"enti, tanta, tia",mai,"enti, tanta, tia"
4,0.13198546231174646,1.192854958575232,1.0608694962634855,primu,prima,prima,prima,prima,prima,primu,primu,primu,primu,prima,primu,primu,primu,primu,prima,primu,prima,primu,prima,prima,prima,irmang machu,primu,prima,prima,primu,primu,prima,irmang machu,primu,primu,prima,prima,prima,primu,prima,prima,prima,prima,primu,"ba, irmang machu",prima,prima,primu,primu,primu,prima,prima,prima,primu,prima,prima,prima,prima,primu,primu,prima,primu,prima,primu,primu,irmang femi,primu,irmang femi,primu,primu,irmang femi,primu,prima,prima,primu,prima,primu,primu,prima,primu,prima,primu,primu,primu,prima,irmang femi,primu,prima,tiu,tiu,tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","pai, pah, papah","enti, tanta, tia","enti, tanta, tia",mai,"enti, tanta, tia",tiu,mai,"enti, tanta, tia",tiu,tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","pai, pah, papah"
5,0.08383018668731812,1.2135652713163756,1.1297350846290575,irmang machu,prima,prima,irmang femi,prima,prima,primu,prima,primu,prima,primu,primu,prima,primu,prima,prima,prima,prima,primu,prima,primu,prima,primu,primu,primu,prima,prima,prima,primu,primu,primu,primu,primu,prima,prima,primu,prima,primu,irmang femi,prima,"ba, irmang machu",prima,prima,primu,prima,primu,prima,prima,prima,primu,prima,primu,irmang machu,primu,primu,primu,prima,primu,primu,prima,primu,primu,prima,primu,primu,primu,prima,irmang femi,irmang femi,prima,prima,primu,prima,primu,primu,primu,prima,primu,prima,prima,primu,prima,prima,primu,primu,tiu,"enti, tanta, tia",mai,tiu,tiu,tiu,"pai, pah, papah",tiu,"enti, tanta, tia","enti, tanta, tia",mai,"enti, tanta, tia","enti, tanta, tia","enti, tanta, tia","pai, pah, papah","enti, tanta, tia",tiu,"enti, tanta, tia",tiu,tiu
6,0.08248391197898108,1.140352470501135,1.057868558522154,"ba, irmang machu",primu,prima,primu,primu,prima,primu,irmang femi,irmang femi,primu,irmang machu,primu,primu,primu,prima,primu,primu,prima,primu,primu,prima,prima,prima,prima,irmang femi,primu,prima,prima,primu,primu,prima,prima,primu,irmang machu,prima,prima,prima,primu,prima,primu,primu,prima,prima,primu,prima,primu,prima,prima,prima,prima,prima,primu,primu,prima,irmang femi,primu,prima,primu,primu,primu,primu,primu,prima,primu,prima,prima,primu,prima,prima,primu,primu,prima,prima,primu,prima,prima,primu,primu,prima,prima,primu,primu,prima,primu,prima,tiu,"enti, tanta, tia","enti, tanta, tia",tiu,tiu,"pai, pah, papah","enti, tanta, tia",tiu,"enti, tanta, tia",mai,tiu,tiu,"enti, tanta, tia","pai, pah, papah",tiu,mai,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia"
7,0.08979856203760228,1.192854958575232,1.1030563965376297,prima,primu,primu,primu,primu,primu,primu,primu,prima,prima,prima,primu,primu,prima,primu,prima,prima,primu,irmang machu,irmang femi,primu,prima,prima,primu,prima,primu,primu,primu,prima,primu,prima,prima,primu,prima,prima,primu,primu,prima,primu,irmang machu,primu,prima,prima,primu,prima,prima,primu,prima,prima,primu,prima,prima,prima,primu,prima,prima,primu,primu,prima,"ba, irmang machu",primu,prima,irmang femi,prima,primu,primu,primu,primu,irmang femi,irmang femi,primu,prima,primu,primu,prima,prima,primu,prima,prima,prima,prima,primu,prima,prima,primu,tiu,mai,tiu,"enti, tanta, tia",mai,"pai, pah, papah","enti, tanta, tia",tiu,tiu,tiu,tiu,"enti, tanta, tia","enti, tanta, tia","enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia","pai, pah, papah",tiu,"enti, tanta, tia"
8,0.1431182578337047,1.2149847829974898,1.071866525163785,primu,primu,irmang machu,primu,primu,prima,irmang femi,prima,primu,primu,irmang femi,prima,primu,prima,prima,primu,irmang femi,primu,prima,prima,"ba, irmang machu",prima,prima,prima,prima,primu,primu,irmang femi,prima,primu,prima,prima,primu,prima,primu,primu,primu,primu,prima,prima,irmang machu,primu,prima,prima,prima,primu,prima,primu,primu,primu,primu,prima,prima,prima,primu,primu,prima,prima,primu,prima,primu,primu,primu,prima,prima,primu,prima,primu,prima,prima,prima,primu,prima,primu,prima,primu,prima,primu,prima,primu,prima,primu,prima,primu,primu,mai,tiu,"pai, pah, papah","enti, tanta, tia","pai, pah, papah",tiu,"enti, tanta, tia",tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,"enti, tanta, tia",tiu,tiu,"enti, tanta, tia","enti, tanta, tia",tiu,mai
9,0.18485695832750904,1.1935496040981333,1.0086926457706242,primu,prima,primu,prima,primu,primu,prima,primu,primu,irmang femi,prima,prima,prima,prima,primu,prima,primu,prima,prima,primu,irmang femi,primu,primu,prima,prima,prima,primu,primu,primu,prima,prima,primu,primu,primu,prima,irmang machu,primu,irmang femi,prima,primu,primu,prima,primu,prima,prima,primu,prima,prima,prima,primu,prima,primu,primu,prima,primu,prima,primu,primu,irmang machu,primu,prima,primu,prima,irmang femi,prima,prima,"ba, irmang machu",primu,primu,prima,primu,prima,primu,primu,prima,prima,prima,prima,primu,prima,primu,primu,prima,primu,prima,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia","enti, tanta, tia","enti, tanta, tia","pai, pah, papah",mai,tiu,tiu,"enti, tanta, tia",tiu,"enti, tanta, tia","enti, tanta, tia",tiu,tiu,mai,"pai, pah, papah",tiu,tiu
