simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.33846554259892847,1.716024957774942,1.3775594151760135,gwadêò,"luò, têwaò, lasiò","têwa, lasi","luò, têwaò, lasiò",gwadêò,gwadêò,"têwaò, lasiò",gwadê,"luò, têwaò, lasiò","têwa, lasi",gwadê,"têwa, lasi",gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò",gwadêò,gwadêò,"têwa, lasi","têwa, lasi",gwadêò,gwadêò,gwadêò,gwadêò,gwadê,"luŋac,  têwa lasi","têwaò, lasiò",gwadê,"têwaò, lasiò","têwa, lasi",gwadê,"têwaò, lasiò","luò, têwaò, lasiò","têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadê,"têwa, lasi","têwa, lasi",gwadê,"têwa, lasi",gwadê,gwadê,gwadê,"têwa, lasi",gwadêò,luò,"luò, têwaò, lasiò",gwadê,"têwa, lasi",gwadêò,gwadê,gwadêò,"têwa, lasi","luò, têwaò, lasiò","têwa, lasi","têwaò, lasiò","têwa, lasi","têwa, lasi",gwadê,gwadêò,"têwaò, lasiò","têwaò, lasiò",gwadê,gwadê,"luò, têwaò, lasiò",gwadêò,"luŋac,  têwa lasi","têwa, lasi",gwadê,"luò, têwaò, lasiò",gwadêò,gwadêò,gwadê,"têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadêò,"têwa, lasi",gwadêò,gwadêò,gwadê,gwadê,luò,"sa laŋgwa, ŋac sêga, ŋac sauŋ",tama,"tênasêga, têna sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ",tama,"sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ",têna,"sa laŋgwa, ŋac sêga, ŋac sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","saò àwêsêga, sao awê sauŋ",têna
1,0.5292322388084503,1.7632015710368427,1.2339693322283924,"têwa, lasi","têwaò, lasiò",gwadêò,"luò, têwaò, lasiò","luò, têwaò, lasiò",gwadê,"têwaò, lasiò","têwa, lasi","têwa, lasi","têwaò, lasiò","têwa, lasi",gwadêò,gwadê,luò,gwadêò,"têwa, lasi",gwadêò,gwadê,gwadêò,"têwa, lasi","luò, têwaò, lasiò",gwadêò,"têwaò, lasiò",gwadêò,gwadêò,gwadê,gwadêò,gwadê,gwadêò,"têwa, lasi",gwadêò,gwadêò,"luò, têwaò, lasiò",gwadê,gwadê,"têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi",gwadê,"têwa, lasi",gwadê,gwadêò,"têwa, lasi",gwadê,gwadê,gwadê,"têwa, lasi","têwa, lasi","têwa, lasi","têwaò, lasiò","luŋac,  têwa lasi",gwadê,gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò",gwadêò,"têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò","têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadê,gwadêò,gwadê,luò,gwadêò,gwadê,gwadêò,"têwa, lasi","luò, têwaò, lasiò","têwa, lasi","têwa, lasi","têwaò, lasiò",gwadêò,gwadê,gwadê,"têwaò, lasiò",gwadê,gwadêò,"luò, têwaò, lasiò","luŋac,  têwa lasi","têwa, lasi","têwaò, lasiò","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ",têna,têna,"saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ",tama,"tamasêga, tama sauŋ",tama,"saò àwêsêga, sao awê sauŋ"
2,0.28924007572506527,1.743769101353216,1.4545290256281507,"têwaò, lasiò","luò, têwaò, lasiò",gwadêò,gwadêò,"têwa, lasi","luò, têwaò, lasiò",gwadêò,"têwa, lasi","têwa, lasi",gwadê,"luò, têwaò, lasiò",gwadêò,"têwa, lasi",gwadêò,gwadê,"têwaò, lasiò",gwadêò,"têwaò, lasiò",gwadêò,"luŋac,  têwa lasi",luò,gwadêò,"têwa, lasi","têwa, lasi",gwadêò,gwadê,gwadêò,gwadê,gwadê,gwadêò,"têwa, lasi","têwa, lasi","têwaò, lasiò",gwadêò,"têwa, lasi","têwaò, lasiò","luò, têwaò, lasiò",gwadê,gwadêò,gwadêò,gwadê,gwadêò,"têwaò, lasiò","têwaò, lasiò","têwa, lasi","luŋac,  têwa lasi",gwadê,"têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò",gwadê,"luò, têwaò, lasiò","têwa, lasi",gwadêò,gwadê,"têwa, lasi","têwa, lasi","luò, têwaò, lasiò",gwadê,"têwa, lasi","luò, têwaò, lasiò",gwadê,gwadê,gwadê,gwadê,"têwa, lasi",gwadêò,gwadê,gwadêò,"têwaò, lasiò","luò, têwaò, lasiò",luò,"têwa, lasi",gwadê,"têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadê,"têwa, lasi",gwadê,gwadê,"têwaò, lasiò","têwa, lasi",gwadêò,gwadêò,"saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ",têna,"tamasêga, tama sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ",têna,tama,"saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ",tama,"sa laŋgwa, ŋac sêga, ŋac sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ"
3,0.49368460186169827,1.7173082764094367,1.2236236745477385,gwadêò,gwadê,"têwa, lasi",gwadêò,"têwaò, lasiò","têwa, lasi","têwa, lasi",gwadê,gwadêò,"têwa, lasi","têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadê,"têwa, lasi",gwadêò,gwadêò,"têwaò, lasiò",gwadêò,"têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi",gwadêò,"luŋac,  têwa lasi",gwadê,"têwa, lasi",gwadê,"têwa, lasi",gwadê,gwadê,gwadê,"têwaò, lasiò",gwadê,gwadê,gwadê,"têwa, lasi","têwa, lasi",gwadêò,"têwa, lasi",gwadêò,"luŋac,  têwa lasi","têwaò, lasiò","têwa, lasi",gwadêò,"têwa, lasi",gwadêò,gwadêò,gwadêò,"têwaò, lasiò",gwadêò,"têwa, lasi","têwaò, lasiò",gwadêò,"têwa, lasi",gwadê,"têwa, lasi",luò,"luò, têwaò, lasiò","luò, têwaò, lasiò",gwadêò,"têwa, lasi",gwadê,luò,"têwaò, lasiò",gwadêò,gwadê,"luò, têwaò, lasiò",gwadêò,"têwaò, lasiò","luò, têwaò, lasiò",gwadê,"luò, têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi",gwadê,gwadê,"luò, têwaò, lasiò","luò, têwaò, lasiò",gwadê,gwadê,"luò, têwaò, lasiò","têwa, lasi",gwadêò,gwadêò,gwadê,"tamasêga, tama sauŋ",tama,"tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ",têna,têna,"saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ",tama,"saò àwêsêga, sao awê sauŋ"
4,0.4979695767600898,1.746676847664922,1.2487072709048321,"têwa, lasi",gwadê,gwadê,"têwa, lasi","têwa, lasi","luò, têwaò, lasiò","têwa, lasi",gwadêò,gwadê,gwadê,"têwaò, lasiò",gwadêò,"têwa, lasi","luò, têwaò, lasiò","têwaò, lasiò",gwadêò,"têwa, lasi",gwadêò,"têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò",gwadêò,luò,gwadêò,gwadê,"têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi","têwa, lasi","luŋac,  têwa lasi","têwaò, lasiò",gwadêò,gwadê,gwadêò,gwadêò,"têwa, lasi",gwadê,gwadê,"têwa, lasi",gwadêò,"luò, têwaò, lasiò","têwaò, lasiò",gwadê,gwadêò,gwadê,"luò, têwaò, lasiò",gwadêò,luò,gwadêò,"têwaò, lasiò","luò, têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadê,gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò",gwadê,gwadêò,gwadêò,gwadê,gwadêò,"luŋac,  têwa lasi",gwadê,"têwa, lasi","têwaò, lasiò",gwadê,"têwaò, lasiò","têwa, lasi",gwadê,gwadê,"têwa, lasi","luò, têwaò, lasiò","têwaò, lasiò",gwadêò,"têwa, lasi",gwadêò,"têwa, lasi",gwadê,"têwa, lasi",gwadê,"têwa, lasi",gwadêò,"têwaò, lasiò","tamasêga, tama sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","tamasêga, tama sauŋ",têna,"saò àwêsêga, sao awê sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ",têna,tama,"sa laŋgwa, ŋac sêga, ŋac sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ",tama,"saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ"
5,0.23803743557529145,1.743769101353216,1.5057316657779245,gwadê,gwadê,gwadêò,"têwa, lasi",gwadê,"têwaò, lasiò","têwa, lasi","têwaò, lasiò","luò, têwaò, lasiò",gwadêò,gwadêò,"luò, têwaò, lasiò",gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò",luò,gwadêò,"têwa, lasi","têwa, lasi","têwa, lasi",gwadêò,gwadê,gwadê,gwadêò,gwadê,"luò, têwaò, lasiò",gwadêò,"têwaò, lasiò",gwadê,gwadê,"luŋac,  têwa lasi","têwa, lasi",gwadê,"luò, têwaò, lasiò",gwadê,gwadêò,gwadêò,"têwa, lasi",gwadêò,"têwaò, lasiò","têwa, lasi","luò, têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadêò,luò,gwadê,"têwaò, lasiò","têwa, lasi","têwa, lasi","luŋac,  têwa lasi","luò, têwaò, lasiò",gwadêò,gwadê,"têwaò, lasiò","têwa, lasi","têwa, lasi",gwadê,gwadê,gwadê,"luò, têwaò, lasiò","luò, têwaò, lasiò",gwadêò,"têwaò, lasiò","têwa, lasi",gwadêò,"luò, têwaò, lasiò","têwa, lasi","têwaò, lasiò","têwa, lasi","têwa, lasi",gwadêò,"têwaò, lasiò",gwadêò,gwadê,gwadê,"têwa, lasi",gwadê,gwadêò,gwadêò,gwadê,"têwa, lasi",gwadêò,"têwaò, lasiò","saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ",têna,"saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","tênasêga, têna sauŋ",têna,"tênasêga, têna sauŋ",tama,"saò àwêsêga, sao awê sauŋ",tama,"tênasêga, têna sauŋ"
6,0.39186992874597903,1.754679895045301,1.362809966299322,"têwa, lasi","luò, têwaò, lasiò",gwadê,gwadêò,luò,"têwaò, lasiò","luŋac,  têwa lasi",gwadê,gwadê,"têwaò, lasiò","têwaò, lasiò",gwadêò,"têwaò, lasiò",gwadêò,"luŋac,  têwa lasi","têwa, lasi",gwadê,gwadêò,gwadê,"têwaò, lasiò","têwa, lasi","têwa, lasi","luò, têwaò, lasiò","têwa, lasi",gwadêò,"luò, têwaò, lasiò","têwa, lasi",gwadêò,"têwaò, lasiò","têwa, lasi",gwadêò,"têwa, lasi",gwadêò,"têwa, lasi","têwa, lasi","têwa, lasi",gwadê,gwadê,"têwa, lasi","têwa, lasi",gwadêò,gwadê,gwadê,gwadêò,gwadêò,"luò, têwaò, lasiò",luò,gwadêò,gwadêò,gwadêò,gwadêò,gwadê,gwadêò,"luò, têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi",gwadê,gwadê,gwadêò,"têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",gwadêò,gwadê,gwadê,"têwa, lasi",gwadê,gwadê,"têwa, lasi",gwadê,"têwa, lasi","têwaò, lasiò","luò, têwaò, lasiò",gwadê,gwadê,gwadê,"têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadêò,"têwa, lasi","luò, têwaò, lasiò","tênasêga, têna sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ",tama,"saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ",têna,"sa laŋgwa, ŋac sêga, ŋac sauŋ",têna,"sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","saò àwêsêga, sao awê sauŋ","saò àwêsêga, sao awê sauŋ",tama,"saò àwêsêga, sao awê sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ"
7,0.41594749916518037,1.746676847664922,1.3307293484997416,"têwa, lasi","têwa, lasi","têwa, lasi",gwadêò,gwadêò,gwadêò,"têwa, lasi",gwadêò,luò,gwadêò,gwadê,gwadêò,gwadêò,"têwa, lasi","têwa, lasi",gwadê,gwadêò,gwadêò,"têwa, lasi","têwa, lasi","têwaò, lasiò",gwadê,gwadêò,"têwa, lasi",gwadê,"têwaò, lasiò","têwa, lasi",gwadê,"luò, têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",luò,"têwa, lasi","têwa, lasi",gwadê,gwadê,gwadê,gwadê,gwadê,"têwa, lasi","luò, têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadêò,"luŋac,  têwa lasi",gwadêò,gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò","têwaò, lasiò","têwaò, lasiò","luò, têwaò, lasiò","têwaò, lasiò",gwadê,"têwaò, lasiò",gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò",gwadêò,"luŋac,  têwa lasi",gwadê,"têwaò, lasiò",gwadê,"têwaò, lasiò",gwadê,"têwa, lasi",gwadêò,"têwa, lasi","têwa, lasi",gwadê,"têwaò, lasiò",gwadêò,"luò, têwaò, lasiò","têwa, lasi",gwadê,gwadê,"têwaò, lasiò","luò, têwaò, lasiò",gwadê,"luò, têwaò, lasiò",gwadêò,gwadêò,têna,"tênasêga, têna sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ",têna,"sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ",tama,"tamasêga, tama sauŋ",tama,"sa laŋgwa, ŋac sêga, ŋac sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","saò àwêsêga, sao awê sauŋ","saò àwêsêga, sao awê sauŋ"
8,0.2852852180818999,1.7173082764094365,1.4320230583275366,gwadê,"têwa, lasi","têwa, lasi",gwadê,gwadê,gwadê,gwadêò,"têwaò, lasiò","luò, têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",gwadê,"têwaò, lasiò",gwadêò,gwadêò,"luò, têwaò, lasiò","têwaò, lasiò","têwaò, lasiò",luò,gwadêò,"têwa, lasi","luò, têwaò, lasiò","têwa, lasi",gwadêò,"têwa, lasi",gwadêò,"têwa, lasi","têwaò, lasiò","têwaò, lasiò",gwadê,"têwa, lasi","têwa, lasi",gwadê,gwadêò,gwadê,luò,"têwa, lasi",gwadê,"luò, têwaò, lasiò","têwa, lasi",gwadêò,"luŋac,  têwa lasi","têwaò, lasiò",gwadê,gwadê,gwadêò,gwadêò,gwadê,"têwa, lasi","luò, têwaò, lasiò","têwa, lasi","têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",gwadê,"têwa, lasi","têwa, lasi",gwadêò,"têwa, lasi",gwadê,gwadêò,gwadêò,"luŋac,  têwa lasi","luò, têwaò, lasiò","têwaò, lasiò",gwadêò,gwadê,"têwa, lasi","têwa, lasi",gwadêò,gwadêò,"luò, têwaò, lasiò",gwadê,gwadêò,gwadê,gwadêò,"têwa, lasi",gwadê,"têwaò, lasiò",gwadê,"têwa, lasi","têwaò, lasiò","têwa, lasi","luò, têwaò, lasiò",gwadê,"saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","saò àwêsêga, sao awê sauŋ",têna,"saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ",tama,tama,"tênasêga, têna sauŋ",têna,"sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ"
9,0.27759849724950403,1.746676847664922,1.469078350415418,"luò, têwaò, lasiò",gwadêò,"têwa, lasi","têwa, lasi","têwa, lasi",gwadê,gwadê,"têwaò, lasiò","luò, têwaò, lasiò","têwa, lasi","têwa, lasi","luò, têwaò, lasiò","luò, têwaò, lasiò",gwadê,"luò, têwaò, lasiò",gwadêò,gwadêò,gwadêò,gwadê,gwadêò,"têwa, lasi","têwa, lasi",gwadê,gwadê,luò,"têwa, lasi",gwadêò,"luò, têwaò, lasiò",gwadêò,gwadêò,gwadêò,gwadê,gwadê,"luò, têwaò, lasiò",gwadêò,"têwaò, lasiò",gwadêò,"luŋac,  têwa lasi","têwa, lasi","têwa, lasi","têwa, lasi",gwadê,"têwa, lasi","têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",gwadê,"têwaò, lasiò",gwadê,"têwa, lasi",gwadê,"luŋac,  têwa lasi","têwaò, lasiò","têwaò, lasiò","têwa, lasi",gwadêò,gwadê,"luò, têwaò, lasiò",gwadêò,"têwa, lasi",gwadê,"têwa, lasi","têwaò, lasiò",gwadê,gwadêò,"têwa, lasi",gwadêò,gwadêò,"têwaò, lasiò",gwadêò,"luò, têwaò, lasiò",gwadê,"têwa, lasi",gwadê,gwadê,gwadêò,"têwaò, lasiò","têwaò, lasiò",luò,"têwa, lasi",gwadêò,gwadê,"têwa, lasi","têwaò, lasiò",gwadê,"tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","saò àwêsêga, sao awê sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ","tamasêga, tama sauŋ","tênasêga, têna sauŋ","saò àwêsêga, sao awê sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","tênasêga, têna sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ","sa laŋgwa, ŋac sêga, ŋac sauŋ",tama,"tamasêga, tama sauŋ",têna,"tamasêga, tama sauŋ","saò àwêsêga, sao awê sauŋ",têna,tama,"sa laŋgwa, ŋac sêga, ŋac sauŋ"
