simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.07720962877691906,0.6925915220779792,0.6153818933010602,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,"taina, tua-tua",taina,kainga wakama,taina,taina,taina,taina,kainga wakama,kainga wakama,taina,"taina, tua-tua","kainga, tua-tane, tua-tua",kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,"kainga, tua-tua, tua wawine",taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,"kainga, tua-wawine",kainga wakama,taina,taina,taina,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,"kainga, tua-tane",kainga wakama,taina,taina,kainga wakama,taina,taina,kainga wakama,taina,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua tane,matua tane,matua tane,matua tane,matua wawine,matua tane,matua wawine,matua wawine
1,0.06087053905262918,0.6925915220779792,0.6317209830253501,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,taina,taina,"kainga, tua-tua, tua wawine",kainga wakama,kainga wakama,taina,taina,"taina, tua-tua",taina,taina,kainga wakama,taina,taina,taina,taina,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,"kainga, tua-tane, tua-tua",kainga wakama,taina,taina,kainga wakama,"kainga, tua-wawine",kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,"kainga, tua-tane",taina,kainga wakama,kainga wakama,taina,taina,taina,"taina, tua-tua",kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,matua wawine,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua wawine,matua tane,matua tane,matua wawine,matua wawine,matua tane,matua tane
2,0.021642284361659825,0.6925915220779792,0.6709492377163194,"taina, tua-tua",taina,taina,kainga wakama,taina,"kainga, tua-tane, tua-tua",taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,"kainga, tua-tua, tua wawine",kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,"kainga, tua-tane","kainga, tua-wawine",kainga wakama,kainga wakama,"taina, tua-tua",taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua tane,matua tane,matua wawine,matua tane
3,0.05157280200079206,0.6931471805599453,0.6415743785591532,kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,"kainga, tua-wawine",taina,kainga wakama,kainga wakama,"taina, tua-tua",kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,"kainga, tua-tane, tua-tua",kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,taina,taina,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,taina,taina,taina,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,"kainga, tua-tane",kainga wakama,"kainga, tua-tua, tua wawine",kainga wakama,"taina, tua-tua",kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua tane
4,0.10263371240612518,0.6925915220779792,0.5899578096718541,taina,"kainga, tua-tane",kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,"kainga, tua-tane, tua-tua",taina,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,"kainga, tua-tua, tua wawine",taina,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,"kainga, tua-wawine",taina,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,"taina, tua-tua",kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,"taina, tua-tua",taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,matua wawine,matua tane,matua wawine,matua tane,matua wawine,matua tane,matua wawine,matua wawine,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua tane,matua tane,matua wawine,matua tane,matua tane
5,0.06839135772729166,0.6931471805599453,0.6247558228326536,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,taina,kainga wakama,taina,"kainga, tua-wawine",taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,taina,kainga wakama,taina,"kainga, tua-tane",kainga wakama,taina,taina,taina,taina,taina,kainga wakama,taina,kainga wakama,kainga wakama,"kainga, tua-tua, tua wawine",kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,"kainga, tua-tane, tua-tua",kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,"taina, tua-tua","taina, tua-tua",taina,taina,matua tane,matua wawine,matua tane,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua tane,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua wawine
6,0.04234163669485247,0.6925915220779792,0.6502498853831268,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,"kainga, tua-tane",kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,"kainga, tua-tane, tua-tua",taina,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,"kainga, tua-tua, tua wawine",taina,kainga wakama,taina,"kainga, tua-wawine",kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,"taina, tua-tua",kainga wakama,taina,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,"taina, tua-tua",kainga wakama,kainga wakama,taina,matua tane,matua tane,matua tane,matua wawine,matua tane,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua tane
7,0.04872362425574828,0.6931471805599453,0.644423556304197,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,"taina, tua-tua",taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,"kainga, tua-tua, tua wawine",kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,"kainga, tua-wawine",kainga wakama,taina,taina,"kainga, tua-tane",taina,kainga wakama,"taina, tua-tua",taina,taina,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,taina,"kainga, tua-tane, tua-tua",taina,taina,taina,taina,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua tane,matua tane,matua wawine,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua wawine,matua tane,matua tane,matua wawine,matua tane
8,0.05749401986098668,0.6925915220779792,0.6350975022169926,kainga wakama,kainga wakama,taina,"kainga, tua-tane, tua-tua",kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,taina,"kainga, tua-tua, tua wawine",kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,kainga wakama,taina,taina,taina,kainga wakama,"kainga, tua-wawine",kainga wakama,taina,taina,kainga wakama,kainga wakama,taina,taina,"taina, tua-tua",kainga wakama,taina,taina,taina,taina,taina,taina,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,taina,taina,kainga wakama,"kainga, tua-tane",taina,"taina, tua-tua",kainga wakama,kainga wakama,taina,taina,taina,taina,kainga wakama,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,matua wawine,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua tane,matua wawine,matua wawine,matua tane,matua tane,matua tane,matua tane,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua wawine
9,0.010880764242506724,0.6909233093138181,0.6800425450713113,taina,kainga wakama,taina,kainga wakama,"kainga, tua-wawine",taina,kainga wakama,taina,kainga wakama,kainga wakama,taina,taina,kainga wakama,taina,taina,taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,taina,"kainga, tua-tane, tua-tua",taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,taina,taina,taina,taina,taina,taina,kainga wakama,taina,taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,taina,taina,taina,kainga wakama,taina,"kainga, tua-tua, tua wawine",kainga wakama,"taina, tua-tua",taina,kainga wakama,kainga wakama,kainga wakama,taina,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,taina,kainga wakama,taina,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,kainga wakama,"kainga, tua-tane",taina,kainga wakama,"taina, tua-tua",taina,kainga wakama,taina,kainga wakama,taina,kainga wakama,matua tane,matua wawine,matua wawine,matua wawine,matua wawine,matua tane,matua wawine,matua tane,matua wawine,matua tane,matua tane,matua tane,matua wawine,matua tane,matua tane,matua wawine,matua wawine,matua wawine,matua tane,matua tane
