simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.14154893738178598,1.1590221652432362,1.0174732278614502,mwéngeyáng,yiin,pwi-,nawú-,yiin,mwéngeyáng,nawú-,yiin,nawú-,haam,nawú-,mwéngeyáng,pwi-,haam,mwéngeyáng,pwi-,mwéngeyáng,yiin,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,haam,pwi-,pwi-,haam,pwi-,haam,mwéngeyáng,yiin,nawú-,mwéngeyáng,nawú-,pwi-,nawú-,mwéngeyáng,pwi-,nawú-,nawú-,nawú-,pwi-,mwéngeyáng,pwi-,mwéngeyáng,haam,mwéngeyáng,mwéngeyáng,yiin,pwi-,pwi-,haam,mwéngeyáng,mwéngeyáng,haam,pwi-,pwi-,nawú-,yiin,yiin,pwi-,nawú-,pwi-,mwéngeyáng,yiin,pwi-,pwi-,yiin,mwéngeyáng,nawú-,haam,nawú-,haam,nawú-,mwéngeyáng,nawú-,pwi-,pwi-,mwéngeyáng,pwi-,nawú-,nawú-,nawú-,mwéngeyáng,nawú-,mwéngeyáng,yiin,haam,haam,yiin,pwi-,haam,haam,yiin,yiin,pwi-,yiin,yiin,mwéngeyáng,haam,yiin,yiin,mwéngeyáng,yiin,haam,yiin
1,0.1921591570168697,1.1482431942860272,0.9560840372691575,nawú-,nawú-,mwéngeyáng,pwi-,mwéngeyáng,pwi-,nawú-,haam,nawú-,mwéngeyáng,nawú-,yiin,pwi-,haam,nawú-,mwéngeyáng,nawú-,pwi-,nawú-,mwéngeyáng,pwi-,nawú-,yiin,mwéngeyáng,pwi-,nawú-,mwéngeyáng,mwéngeyáng,pwi-,pwi-,nawú-,haam,yiin,yiin,mwéngeyáng,haam,mwéngeyáng,haam,mwéngeyáng,nawú-,yiin,pwi-,pwi-,mwéngeyáng,yiin,nawú-,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,nawú-,haam,pwi-,pwi-,mwéngeyáng,nawú-,mwéngeyáng,yiin,mwéngeyáng,haam,haam,haam,mwéngeyáng,yiin,mwéngeyáng,nawú-,pwi-,mwéngeyáng,pwi-,pwi-,nawú-,pwi-,mwéngeyáng,pwi-,pwi-,yiin,pwi-,pwi-,yiin,nawú-,mwéngeyáng,haam,pwi-,pwi-,nawú-,pwi-,pwi-,yiin,yiin,yiin,yiin,haam,yiin,yiin,yiin,mwéngeyáng,haam,haam,haam,mwéngeyáng,yiin,haam,haam,yiin,yiin
2,0.1998711669544252,1.1590221652432362,0.959150998288811,haam,mwéngeyáng,pwi-,yiin,nawú-,nawú-,nawú-,haam,nawú-,haam,mwéngeyáng,pwi-,pwi-,nawú-,pwi-,pwi-,pwi-,pwi-,yiin,pwi-,pwi-,pwi-,mwéngeyáng,haam,yiin,yiin,haam,mwéngeyáng,mwéngeyáng,pwi-,nawú-,pwi-,nawú-,nawú-,nawú-,mwéngeyáng,haam,nawú-,pwi-,mwéngeyáng,nawú-,pwi-,nawú-,pwi-,haam,nawú-,mwéngeyáng,nawú-,mwéngeyáng,haam,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,yiin,mwéngeyáng,nawú-,mwéngeyáng,pwi-,yiin,mwéngeyáng,mwéngeyáng,haam,pwi-,pwi-,mwéngeyáng,pwi-,yiin,haam,mwéngeyáng,nawú-,nawú-,pwi-,mwéngeyáng,mwéngeyáng,mwéngeyáng,mwéngeyáng,yiin,pwi-,nawú-,nawú-,yiin,yiin,pwi-,haam,yiin,haam,haam,haam,yiin,yiin,yiin,yiin,yiin,yiin,haam,haam,yiin,mwéngeyáng,yiin,yiin,pwi-,mwéngeyáng
3,0.15655586706550606,1.1590221652432362,1.0024662981777301,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,nawú-,pwi-,pwi-,mwéngeyáng,pwi-,yiin,nawú-,mwéngeyáng,nawú-,mwéngeyáng,nawú-,mwéngeyáng,pwi-,pwi-,mwéngeyáng,pwi-,yiin,nawú-,nawú-,mwéngeyáng,haam,yiin,nawú-,nawú-,mwéngeyáng,pwi-,nawú-,yiin,yiin,nawú-,nawú-,pwi-,yiin,haam,nawú-,yiin,pwi-,mwéngeyáng,mwéngeyáng,pwi-,haam,pwi-,haam,mwéngeyáng,nawú-,haam,pwi-,nawú-,nawú-,mwéngeyáng,yiin,pwi-,haam,pwi-,pwi-,nawú-,mwéngeyáng,pwi-,haam,pwi-,pwi-,nawú-,yiin,pwi-,mwéngeyáng,haam,mwéngeyáng,pwi-,mwéngeyáng,mwéngeyáng,mwéngeyáng,nawú-,yiin,nawú-,pwi-,mwéngeyáng,haam,haam,pwi-,yiin,yiin,haam,yiin,yiin,yiin,haam,yiin,yiin,yiin,mwéngeyáng,yiin,haam,mwéngeyáng,yiin,pwi-,haam,haam,haam
4,0.15961761570009225,1.1161165921712708,0.9564989764711785,mwéngeyáng,nawú-,mwéngeyáng,pwi-,pwi-,yiin,pwi-,pwi-,nawú-,pwi-,nawú-,pwi-,nawú-,yiin,yiin,yiin,mwéngeyáng,haam,haam,nawú-,pwi-,mwéngeyáng,mwéngeyáng,pwi-,haam,haam,pwi-,mwéngeyáng,mwéngeyáng,pwi-,pwi-,yiin,pwi-,nawú-,nawú-,pwi-,nawú-,mwéngeyáng,haam,nawú-,haam,pwi-,nawú-,nawú-,pwi-,haam,mwéngeyáng,mwéngeyáng,mwéngeyáng,yiin,mwéngeyáng,yiin,nawú-,nawú-,haam,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,yiin,haam,pwi-,pwi-,pwi-,mwéngeyáng,nawú-,pwi-,haam,mwéngeyáng,yiin,nawú-,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,nawú-,nawú-,yiin,pwi-,pwi-,yiin,haam,haam,yiin,pwi-,yiin,mwéngeyáng,haam,haam,haam,pwi-,yiin,yiin,mwéngeyáng,yiin,yiin,haam,yiin,yiin,yiin
5,0.09551185816088692,1.1335638377381465,1.0380519795772596,pwi-,nawú-,haam,mwéngeyáng,mwéngeyáng,pwi-,haam,mwéngeyáng,mwéngeyáng,pwi-,haam,nawú-,mwéngeyáng,nawú-,yiin,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,mwéngeyáng,nawú-,haam,nawú-,pwi-,mwéngeyáng,pwi-,nawú-,mwéngeyáng,mwéngeyáng,haam,mwéngeyáng,yiin,nawú-,nawú-,nawú-,pwi-,mwéngeyáng,yiin,nawú-,nawú-,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,nawú-,yiin,mwéngeyáng,haam,pwi-,pwi-,pwi-,nawú-,pwi-,pwi-,pwi-,nawú-,haam,yiin,pwi-,mwéngeyáng,haam,nawú-,pwi-,nawú-,pwi-,mwéngeyáng,yiin,pwi-,yiin,haam,pwi-,haam,pwi-,yiin,mwéngeyáng,pwi-,nawú-,pwi-,pwi-,nawú-,mwéngeyáng,yiin,yiin,mwéngeyáng,yiin,yiin,pwi-,yiin,yiin,yiin,yiin,haam,yiin,mwéngeyáng,haam,yiin,yiin,mwéngeyáng,haam,yiin,haam,pwi-,haam,haam
6,0.13941055419148896,1.1745620496615747,1.0351514954700858,yiin,mwéngeyáng,nawú-,mwéngeyáng,pwi-,mwéngeyáng,pwi-,nawú-,haam,yiin,haam,pwi-,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,nawú-,yiin,mwéngeyáng,mwéngeyáng,pwi-,nawú-,pwi-,nawú-,pwi-,mwéngeyáng,nawú-,nawú-,mwéngeyáng,nawú-,pwi-,pwi-,haam,pwi-,pwi-,haam,mwéngeyáng,haam,haam,nawú-,haam,nawú-,nawú-,mwéngeyáng,nawú-,mwéngeyáng,pwi-,pwi-,haam,nawú-,pwi-,pwi-,yiin,yiin,pwi-,mwéngeyáng,pwi-,pwi-,nawú-,nawú-,yiin,yiin,mwéngeyáng,mwéngeyáng,yiin,yiin,mwéngeyáng,mwéngeyáng,pwi-,mwéngeyáng,nawú-,haam,nawú-,pwi-,pwi-,haam,nawú-,mwéngeyáng,pwi-,mwéngeyáng,pwi-,yiin,mwéngeyáng,haam,pwi-,yiin,haam,pwi-,yiin,yiin,yiin,yiin,yiin,haam,mwéngeyáng,haam,yiin,haam,yiin,haam,yiin,yiin
7,0.1405113223230141,1.1760606738136543,1.0355493514906402,mwéngeyáng,yiin,pwi-,pwi-,mwéngeyáng,yiin,yiin,pwi-,nawú-,nawú-,nawú-,nawú-,haam,pwi-,nawú-,mwéngeyáng,yiin,mwéngeyáng,pwi-,pwi-,yiin,nawú-,haam,nawú-,mwéngeyáng,nawú-,haam,mwéngeyáng,pwi-,yiin,mwéngeyáng,haam,yiin,nawú-,mwéngeyáng,pwi-,haam,nawú-,nawú-,mwéngeyáng,nawú-,pwi-,pwi-,nawú-,pwi-,pwi-,mwéngeyáng,haam,pwi-,nawú-,pwi-,mwéngeyáng,nawú-,pwi-,haam,yiin,mwéngeyáng,mwéngeyáng,yiin,pwi-,nawú-,mwéngeyáng,mwéngeyáng,pwi-,mwéngeyáng,mwéngeyáng,haam,yiin,nawú-,nawú-,mwéngeyáng,mwéngeyáng,haam,haam,nawú-,pwi-,mwéngeyáng,mwéngeyáng,pwi-,nawú-,pwi-,mwéngeyáng,mwéngeyáng,pwi-,pwi-,yiin,haam,haam,yiin,haam,mwéngeyáng,yiin,yiin,haam,haam,haam,yiin,pwi-,yiin,yiin,pwi-,yiin,mwéngeyáng,yiin,yiin
8,0.15068811424465478,1.1760606738136543,1.0253725595689995,haam,haam,nawú-,haam,mwéngeyáng,pwi-,yiin,pwi-,pwi-,mwéngeyáng,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,pwi-,haam,pwi-,mwéngeyáng,mwéngeyáng,pwi-,yiin,haam,haam,mwéngeyáng,haam,pwi-,mwéngeyáng,mwéngeyáng,mwéngeyáng,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,yiin,nawú-,yiin,mwéngeyáng,pwi-,nawú-,pwi-,mwéngeyáng,nawú-,nawú-,nawú-,pwi-,haam,yiin,nawú-,nawú-,yiin,mwéngeyáng,nawú-,nawú-,mwéngeyáng,mwéngeyáng,yiin,nawú-,mwéngeyáng,pwi-,haam,nawú-,pwi-,mwéngeyáng,yiin,yiin,nawú-,mwéngeyáng,pwi-,yiin,nawú-,nawú-,haam,mwéngeyáng,pwi-,pwi-,nawú-,nawú-,nawú-,pwi-,pwi-,pwi-,pwi-,pwi-,nawú-,pwi-,yiin,haam,haam,yiin,haam,pwi-,yiin,yiin,mwéngeyáng,yiin,haam,mwéngeyáng,pwi-,yiin,haam,haam,yiin,yiin,yiin,yiin
9,0.18154342115163757,1.1823864724433975,1.0008430512917599,nawú-,haam,mwéngeyáng,pwi-,mwéngeyáng,pwi-,pwi-,haam,yiin,pwi-,nawú-,mwéngeyáng,nawú-,nawú-,pwi-,nawú-,mwéngeyáng,mwéngeyáng,pwi-,mwéngeyáng,mwéngeyáng,pwi-,pwi-,pwi-,pwi-,pwi-,nawú-,nawú-,haam,nawú-,yiin,pwi-,pwi-,nawú-,mwéngeyáng,pwi-,yiin,yiin,mwéngeyáng,pwi-,pwi-,haam,nawú-,yiin,mwéngeyáng,nawú-,pwi-,mwéngeyáng,mwéngeyáng,mwéngeyáng,pwi-,mwéngeyáng,mwéngeyáng,yiin,haam,yiin,nawú-,pwi-,nawú-,mwéngeyáng,mwéngeyáng,mwéngeyáng,yiin,nawú-,mwéngeyáng,nawú-,pwi-,nawú-,yiin,mwéngeyáng,nawú-,mwéngeyáng,haam,mwéngeyáng,haam,nawú-,haam,yiin,haam,nawú-,mwéngeyáng,haam,pwi-,pwi-,nawú-,yiin,yiin,haam,haam,yiin,pwi-,mwéngeyáng,yiin,yiin,haam,haam,yiin,haam,yiin,yiin,mwéngeyáng,yiin,pwi-,yiin,haam
