simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.11314922838976038,1.1907686023357982,1.0776193739460378,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',embhu',kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,obe',majedi',obe',obe',majedi',eppa',embu,majedi',majedi',obe',obe',majedi',obe',majedi',majedi',obe',obe',eppa',embu,majedi'
1,0.06354994502801925,1.1935496040981333,1.129999659070114,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,obe',obe',majedi',majedi',obe',eppa',obe',obe',obe',majedi',eppa',obe',majedi',majedi',majedi',embu,obe',embu,majedi',majedi'
2,0.0647055432481134,1.1935496040981333,1.1288440608500199,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,ale',sepopo,obe',majedi',majedi',majedi',majedi',obe',embu,majedi',majedi',obe',obe',obe',obe',majedi',obe',embu,eppa',eppa',majedi',obe'
3,0.06951500921318421,1.1935496040981333,1.124034594884949,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,kaka',ale',ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embu,obe',majedi',majedi',obe',eppa',majedi',obe',eppa',majedi',obe',embu,obe',majedi',obe',obe',majedi',obe',majedi',majedi'
4,0.0952829899872174,1.1396856259428154,1.044402635955598,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,ale',sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embu,majedi',obe',obe',eppa',majedi',obe',obe',obe',obe',majedi',obe',majedi',eppa',majedi',embu,obe',majedi',majedi',majedi'
5,0.05889005062470165,1.1907686023357982,1.1318785517110965,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,majedi',obe',majedi',majedi',majedi',obe',obe',majedi',majedi',majedi',obe',embu,obe',obe',obe',embu,eppa',majedi',obe',eppa'
6,0.03037525639151295,1.192854958575232,1.162479702183719,sepopo,embhu',sepopo,sepopo,ale',sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,kaka',sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,majedi',embu,majedi',obe',majedi',majedi',majedi',obe',obe',obe',eppa',eppa',obe',majedi',obe',obe',embu,obe',majedi',majedi'
7,0.09733790509953133,1.140352470501135,1.0430145654016036,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,ale',ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,ale',majedi',obe',obe',majedi',majedi',obe',eppa',eppa',majedi',obe',majedi',obe',obe',embu,majedi',obe',embu,majedi',obe',majedi'
8,0.06615473036830632,1.2135652713163756,1.1474105409480693,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,obe',obe',eppa',majedi',obe',majedi',obe',embu,majedi',majedi',obe',majedi',eppa',obe',majedi',embu,majedi',majedi',obe',obe'
9,0.06161630444769095,1.2135652713163756,1.1519489668686846,sepopo,kaka',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',ale',sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,embhu',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,ale',sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,sepopo,majedi',majedi',embu,obe',majedi',majedi',obe',majedi',obe',obe',obe',obe',eppa',majedi',majedi',obe',eppa',embu,majedi',obe'
