simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.009888804491277048,1.0439676895764558,1.0340788850851788,ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,kinga,kinga,lamoku,kinga,kamangaa,lamoku,lamoku,kinga,kinga,kamangaa,kinga,kamangaa,kamangaa,kinga,kamangaa,lamoku,kinga,kinga,kamangaa,kinga
1,0.011492080377258462,1.0437570363314084,1.03226495595415,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",lamoku,kamangaa,kamangaa,kamangaa,kamangaa,kamangaa,lamoku,kamangaa,kinga,kinga,kinga,lamoku,kinga,kinga,kinga,kinga,kinga,kinga,lamoku,kinga
2,0.08780965695135601,1.0511710866209665,0.9633614296696105,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,kinga,lamoku,kamangaa,lamoku,lamoku,kamangaa,kamangaa,kinga,kinga,kinga,kinga,kinga,kinga,kinga,kamangaa,kamangaa,kamangaa,lamoku,kinga,kinga
3,0.0016092575644870433,1.009613758174038,1.008004500609551,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",lamoku,kinga,kinga,kinga,kamangaa,kinga,kinga,kamangaa,lamoku,kinga,lamoku,kinga,kamangaa,kamangaa,kamangaa,kinga,kinga,lamoku,kinga,kamangaa
4,0.012938246094248096,1.0039479810030614,0.9910097349088133,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",kinga,kamangaa,kinga,kamangaa,kinga,kinga,kamangaa,lamoku,kamangaa,kamangaa,kinga,kinga,kinga,lamoku,lamoku,kinga,kamangaa,kinga,kinga,lamoku
5,0.06191540687315977,1.0511710866209665,0.9892556797478067,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,lamoku,kinga,kamangaa,lamoku,kamangaa,kinga,kamangaa,kamangaa,lamoku,kinga,kinga,kinga,kinga,kinga,kinga,lamoku,kamangaa,kinga,kinga,kamangaa
6,0.006845366990908985,1.0217260613086157,1.0148806943177067,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,kinga,kinga,lamoku,kamangaa,kamangaa,kamangaa,kinga,lamoku,kinga,kamangaa,kamangaa,kinga,kinga,lamoku,kinga,kamangaa,kinga,kinga,lamoku,kinga
7,0.006052234879035279,1.0203927291312471,1.0143404942522118,ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,kinga,kamangaa,kamangaa,kinga,kinga,kamangaa,kinga,kinga,kinga,lamoku,lamoku,kinga,kinga,kamangaa,kamangaa,kamangaa,kinga,kinga,lamoku,lamoku
8,0.0008057674523755942,1.0374312377016655,1.0366254702492899,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",kinga,kamangaa,kinga,kamangaa,kinga,lamoku,kinga,kamangaa,kamangaa,lamoku,kinga,kamangaa,kamangaa,kinga,lamoku,kinga,lamoku,kinga,kinga,kinga
9,0.005441145492083299,1.0374312377016655,1.0319900922095822,ave,ave,ave,ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,ave,ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga","hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,ave,"hangau, kainga",ave,"hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga","hangau, kainga",ave,"hangau, kainga",ave,ave,ave,"hangau, kainga","hangau, kainga",ave,kinga,kinga,kamangaa,kinga,kamangaa,kamangaa,kamangaa,lamoku,kinga,kinga,kamangaa,lamoku,kinga,kinga,kinga,kamangaa,lamoku,lamoku,kinga,kinga
