simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.0577019598507551,1.4662019920911507,1.4085000322403955,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"si'it, apa","ina', sa'i",si'it,"amma, sama",si'it,"si'it, galabat, apa","si'it, apa",si'it,"si'it, galabat, apa",si'it,si'it,si'it,"ina', sa'i","si'it, apa","si'it, apa","amma, sama","si'it, galabat, apa",si'it,si'it,"si'it, galabat, apa"
1,0.10018889541543441,1.4662019920911504,1.366013096675716,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"ina', sa'i","amma, sama",si'it,"amma, sama",si'it,si'it,si'it,"si'it, galabat, apa",si'it,"si'it, galabat, apa","si'it, apa","si'it, galabat, apa","si'it, apa","si'it, galabat, apa","si'it, apa",si'it,"si'it, apa","ina', sa'i",si'it,si'it
2,0.06891713153932066,1.4922436552214677,1.423326523682147,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,si'it,"amma, sama",si'it,"amma, sama","si'it, galabat, apa",si'it,"ina', sa'i","ina', sa'i","si'it, galabat, apa","si'it, apa","si'it, galabat, apa",si'it,si'it,si'it,"si'it, apa",si'it,"si'it, apa","si'it, apa",si'it,"si'it, galabat, apa"
3,0.10617139080621807,1.439741167147371,1.333569776341153,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,pongtina'i,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",pongtina'i,danganakan,danganakan,danganakan,"si'it, galabat, apa",si'it,"amma, sama",si'it,si'it,"amma, sama","si'it, apa","si'it, apa",si'it,"si'it, galabat, apa",si'it,"ina', sa'i",si'it,"ina', sa'i","si'it, galabat, apa","si'it, apa","si'it, galabat, apa",si'it,"si'it, apa",si'it
4,0.08416891041740038,1.491132380578441,1.4069634701610407,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"si'it, galabat, apa","ina', sa'i","si'it, galabat, apa","si'it, apa","si'it, apa",si'it,si'it,si'it,si'it,"si'it, galabat, apa","si'it, apa",si'it,"ina', sa'i",si'it,si'it,"amma, sama",si'it,"si'it, apa","si'it, galabat, apa","amma, sama"
5,0.09625738601046652,1.4288303734552859,1.3325729874448193,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"ina', sa'i",si'it,"si'it, apa",si'it,"si'it, apa","amma, sama","ina', sa'i","si'it, galabat, apa","si'it, galabat, apa",si'it,si'it,si'it,si'it,"amma, sama","si'it, galabat, apa","si'it, apa","si'it, galabat, apa",si'it,"si'it, apa",si'it
6,0.11777234885165022,1.480328769133029,1.3625564202813787,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,si'it,si'it,"amma, sama","si'it, galabat, apa",si'it,si'it,si'it,"ina', sa'i","si'it, apa","si'it, apa",si'it,"si'it, apa","si'it, galabat, apa","si'it, galabat, apa","ina', sa'i","si'it, galabat, apa",si'it,"amma, sama",si'it,"si'it, apa"
7,0.06358448745373768,1.4708084763221112,1.4072239888683735,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,si'it,"si'it, apa",si'it,si'it,"ina', sa'i","si'it, apa",si'it,"ina', sa'i","si'it, galabat, apa","si'it, galabat, apa","amma, sama","si'it, apa","si'it, galabat, apa",si'it,si'it,"si'it, galabat, apa",si'it,"amma, sama","si'it, apa",si'it
8,0.07629886395701813,1.480328769133029,1.4040299051760108,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",pongtina'i,danganakan,danganakan,danganakan,si'it,si'it,"si'it, apa","amma, sama",si'it,"si'it, galabat, apa",si'it,"ina', sa'i","si'it, apa",si'it,"amma, sama",si'it,si'it,"si'it, apa","si'it, galabat, apa","si'it, galabat, apa","si'it, apa",si'it,"ina', sa'i","si'it, galabat, apa"
9,0.1448584898449261,1.4708084763221112,1.325949986477185,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,"sali, pongtina'i",danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,"kakka, saka, pongtina'i",danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,danganakan,pongtina'i,danganakan,danganakan,"si'it, apa","si'it, galabat, apa",si'it,si'it,"si'it, apa","si'it, apa",si'it,"amma, sama","si'it, galabat, apa",si'it,"ina', sa'i","amma, sama","si'it, galabat, apa",si'it,"si'it, apa",si'it,si'it,"ina', sa'i",si'it,"si'it, galabat, apa"
