simulation_number,mutual_information,entropy,conditional_entropy,myB,feB,fyB,meZ,myZ,feZ,fyZ,mFBS,mFZS,mMBS,mMZS,mFBD,mFZD,mMBD,mMZD,fFBS,fFZS,fMBS,fMZS,fFBD,fFZD,fMBD,fMZD,mFeBS,mFyBS,mFeZS,mFyZS,mFeBD,mFyBD,mFeZD,mFyZD,mMeBS,mMyBS,mMeZS,mMyZS,mMeBD,mMyBD,mMeZD,mMyZD,mFBeS,mFByS,mFZeS,mFZyS,mFBeD,mFByD,mFZeD,mFZyD,mMBeS,mMByS,mMZeS,mMZyS,mMBeD,mMByD,mMZeD,mMZyD,fFeBS,fFyBS,fFeZS,fFyZS,fFeBD,fFeZD,fFyZD,fMeBS,fMyBS,fMeZS,fMyZS,fMeBD,fMyBD,fMeZD,fMyZD,fFBeS,fFByS,fFZeS,fFZyS,fFBeD,fFByD,fFZeD,fFZyD,fMBeS,fMByS,fMZyS,fMBeD,fMByD,fMZeD,fMZyD,mF,mM,fF,fM,mFeB,mFyB,mFeZ,mFyZ,mMeB,mMyB,mMeZ,mMyZ,fFeB,fFyB,fFeZ,fFyZ,fMeB,fMyB,fMeZ,fMyZ
0,0.07787412626762968,1.192854958575232,1.1149808323076023,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,siina -nyo,siina -nyo,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,siama -nyo,siama -nyo,"ponsinaan, si' aia"
1,0.047225006474033826,1.2135652713163756,1.1663402648423418,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",siina -nyo,"ponsinaan, si' aia",ponsiamaan,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,siina -nyo,siama -nyo,"ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",siama -nyo,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan
2,0.037869791547028964,1.1907686023357982,1.1528988107887692,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,"ponsinaan, si' aia",siama -nyo,"ponsinaan, si' aia","ponsinaan, si' aia",siama -nyo,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",siina -nyo,siina -nyo
3,0.06708730139984254,1.2149847829974898,1.1478974815976473,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,ponsiamaan,siama -nyo,"ponsinaan, si' aia",siama -nyo,ponsiamaan,ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siina -nyo,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siina -nyo,ponsiamaan,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia"
4,0.07454020708749676,1.192854958575232,1.1183147514877352,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",siama -nyo,ponsiamaan,siina -nyo,ponsiamaan,siama -nyo,siina -nyo,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia"
5,0.09008788678877377,1.192854958575232,1.1027670717864582,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,ponsiamaan,siama -nyo,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",siama -nyo,"ponsinaan, si' aia","ponsinaan, si' aia","ponsinaan, si' aia",siina -nyo,ponsiamaan,"ponsinaan, si' aia",siina -nyo,ponsiamaan,ponsiamaan
6,0.029598291758588413,1.2149847829974896,1.1853864912389012,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,ponsiamaan,siina -nyo,"ponsinaan, si' aia",siina -nyo,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siama -nyo,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",siama -nyo,ponsiamaan
7,0.08320446731287201,1.192854958575232,1.10965049126236,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,siama -nyo,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,siina -nyo,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siama -nyo,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siina -nyo,"ponsinaan, si' aia"
8,0.05037758044558904,1.192854958575232,1.142477378129643,soungaunga sepisa,tuai -nyo,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,ponsiamaan,siina -nyo,"ponsinaan, si' aia",ponsiamaan,siina -nyo,siama -nyo,ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",siama -nyo,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia",ponsiamaan
9,0.04904840441943348,1.2149847829974896,1.165936378578056,tuai -nyo,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,sia'a,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,tuai -nyo,soungaunga sepisa,soungaunga sepisa,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",siina -nyo,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia",ponsiamaan,ponsiamaan,ponsiamaan,siina -nyo,"ponsinaan, si' aia",ponsiamaan,"ponsinaan, si' aia","ponsinaan, si' aia","ponsinaan, si' aia",siama -nyo,siama -nyo,ponsiamaan,ponsiamaan
