parameter,word
mM,mor
mF,far
mMeB,morbror
mFeB,farbror
mMeZ,moster
mFeZ,faster
meB,bror
myB,lillebror
meZ,søster
myZ,lillesøster
mMBeS,søskendebarn
mMeBS,søskendebarn
mMyBS,søskendebarn
mFBeS,søskendebarn
mFeBS,søskendebarn
mFyBS,søskendebarn
mMZeS,søskendebarn
mMeZS,søskendebarn
mMyZS,søskendebarn
mFZeS,søskendebarn
mFeZS,søskendebarn
mFyZS,søskendebarn
mMBeD,søskendebarn
mMeBD,søskendebarn
mMyBD,søskendebarn
mFBeD,søskendebarn
mFeBD,søskendebarn
mFyBD,søskendebarn
mMZeD,søskendebarn
mMeZD,søskendebarn
mMyZD,søskendebarn
mFZeD,søskendebarn
mFeZD,søskendebarn
mFyZD,søskendebarn
