parameter,word
mM,mať
mF,otec
mMeB,ujec
mFeB,strýko
mMeZ,teta
mFeZ,teta
meB,brat
meZ,sestra
mMBeS,bratanec
mMeBS,bratanec
mMyBS,bratanec
mFBeS,bratanec
mFeBS,bratanec
mFyBS,bratanec
mMZeS,bratanec
mMeZS,bratanec
mMyZS,bratanec
mFZeS,bratanec
mFeZS,bratanec
mFyZS,bratanec
mMBeD,sesternica
mMeBD,sesternica
mMyBD,sesternica
mFBeD,sesternica
mFeBD,sesternica
mFyBD,sesternica
mMZeD,sesternica
mMeZD,sesternica
mMyZD,sesternica
mFZeD,sesternica
mFeZD,sesternica
mFyZD,sesternica
