parameter,word
mM,mḗtēr
mF,patḗr
mMeB,theîos
mFeB,theîos
mMeZ,tēthís
mFeZ,tēthís
meB,kasígnētos
meZ,kasignḗtē
mMBeS,anepsiós
mMeBS,anepsiós
mMyBS,anepsiós
mFBeS,anepsiós
mFeBS,anepsiós
mFyBS,anepsiós
mMZeS,anepsiós
mMeZS,anepsiós
mMyZS,anepsiós
mFZeS,anepsiós
mFeZS,anepsiós
mFyZS,anepsiós
mMBeD,anepsiḗ
mMeBD,anepsiḗ
mMyBD,anepsiḗ
mFBeD,anepsiḗ
mFeBD,anepsiḗ
mFyBD,anepsiḗ
mMZeD,anepsiḗ
mMeZD,anepsiḗ
mMyZD,anepsiḗ
mFZeD,anepsiḗ
mFeZD,anepsiḗ
mFyZD,anepsiḗ
