parameter,word
mM,ila
mF,imʲa
mMeB,iluƛi wac̄i
mFeB,imuƛi wac̄i
mMeZ,iluƛi yac̄i
mFeZ,imuƛi yac̄i
meB,wac̄i
myB,mikʼisi wac̄i
meZ,yac̄i
myZ,mikʼisi yac̄i
mMBeS,wacʕal
mMeBS,wacʕal
mMyBS,wacʕal
mFBeS,wacʕal
mFeBS,wacʕal
mFyBS,wacʕal
mMZeS,wacʕal
mMeZS,wacʕal
mMyZS,wacʕal
mFZeS,wacʕal
mFeZS,wacʕal
mFyZS,wacʕal
mMBeD,wacʕal
mMeBD,wacʕal
mMyBD,wacʕal
mFBeD,wacʕal
mFeBD,wacʕal
mFyBD,wacʕal
mMZeD,wacʕal
mMeZD,wacʕal
mMyZD,wacʕal
mFZeD,wacʕal
mFeZD,wacʕal
mFyZD,wacʕal
