parameter,word
mM,iyo
mF,obu
mMeB,iyos essu
mFeB,obus essu
mMeZ,iyos cʼuyaw essu
mFeZ,obus cʼuyaw essu
meB,bikinab essu
myB,egʷennu essu
meZ,cʼuyaw essu
myZ,yegʷennu essu
mMBeS,yacʕal
mMeBS,yacʕal
mMyBS,yacʕal
mFBeS,yacʕal
mFeBS,yacʕal
mFyBS,yacʕal
mMZeS,yacʕal
mMeZS,yacʕal
mMyZS,yacʕal
mFZeS,yacʕal
mFeZS,yacʕal
mFyZS,yacʕal
mMBeD,yacʕal
mMeBD,yacʕal
mMyBD,yacʕal
mFBeD,yacʕal
mFeBD,yacʕal
mFyBD,yacʕal
mMZeD,yacʕal
mMeZD,yacʕal
mMyZD,yacʕal
mFZeD,yacʕal
mFeZD,yacʕal
mFyZD,yacʕal
