parameter,word
mM,amma
mF,pita
mMeB,māma
mFeB,peddayya
mMeZ,pinni
mFeZ,atta
meB,tammuḍu
myB,tammuDu
meZ,bhagini
myZ,celle
mMBeS,mardi
mMeBS,mardi
mMyBS,mardi
mFBeS,tammuḍu
mFeBS,tammuḍu
mFyBS,tammuḍu
mMZeS,tammuḍu
mMeZS,tammuḍu
mMyZS,tammuḍu
mFZeS,mardi
mFeZS,mardi
mFyZS,mardi
mMBeD,mardalu
mMeBD,mardalu
mMyBD,mardalu
mFBeD,celle
mFeBD,celle
mFyBD,celle
mMZeD,celle
mMeZD,celle
mMyZD,celle
mFZeD,mardalu
mFeZD,mardalu
mFyZD,mardalu
