parameter,word
mM,anguý
mF,hapái
mMeB,awái
mFeB,hapáiiwyt
mMeZ,0
mFeZ,aieié
meB,itatiý
myB,itiwýt
meZ,inhýt
mMBeS,itatiý
mMByS,itiwýt
mMeBS,0
mMyBS,0
mFBeS,itatiý
mFByS,itiwýt
mFeBS,0
mFyBS,0
mMZeS,itatiý
mMZyS,itiwýt
mMeZS,0
mMyZS,0
mFZeS,itatiý
mFZyS,itiwýt
mFeZS,0
mFyZS,0
mMBeD,inhýt
mMeBD,0
mMyBD,0
mFBeD,inhýt
mFeBD,0
mFyBD,0
mMZeD,inhýt
mMeZD,0
mMyZD,0
mFZeD,inhýt
mFeZD,0
mFyZD,0
fMeB,apí
fFeZ,0
feB,ikiwýt
feZ,itatét
fyZ,ikypiýt
fMBeS,ikiwýt
fFBeS,ikiwýt
fMZeS,ikiwýt
fFZeS,ikiwýt
fMBeD,itatét
fMByD,ikypiýt
fFBeD,itatét
fFByD,ikypiýt
fMZeD,itatét
fMZyD,ikypiýt
fFZeD,itatét
fFZyD,ikypiýt
