parameter,word
mM,māmā
mF,makua
mMeB,makua kāne
mFeB,makua kāne
mMeZ,makuahine
mFeZ,makuahine
meB,kaikuaʔana
myB,kaina
meZ,Kaikuahine
myZ,kaikaina
mMBeS,kaikuaʔana
mMeBS,kaikuaʔana
mMyBS,kaikuaʔana
mFBeS,kaikuaʔana
mFeBS,kaikuaʔana
mFyBS,kaikuaʔana
mMZeS,kaikuaʔana
mMeZS,kaikuaʔana
mMyZS,kaikuaʔana
mFZeS,kaikuaʔana
mFeZS,kaikuaʔana
mFyZS,kaikuaʔana
mMBeD,Kaikuahine
mMeBD,Kaikuahine
mMyBD,Kaikuahine
mFBeD,Kaikuahine
mFeBD,Kaikuahine
mFyBD,Kaikuahine
mMZeD,Kaikuahine
mMeZD,Kaikuahine
mMyZD,Kaikuahine
mFZeD,Kaikuahine
mFeZD,Kaikuahine
mFyZD,Kaikuahine
feB,Kaikuane
feZ,kaikuaʔana
fMBeS,Kaikuane
fMeBS,Kaikuane
fMyBS,Kaikuane
fFBeS,Kaikuane
fFeBS,Kaikuane
fFyBS,Kaikuane
fMZeS,Kaikuane
fMeZS,Kaikuane
fMyZS,Kaikuane
fFZeS,Kaikuane
fFeZS,Kaikuane
fFyZS,Kaikuane
fMBeD,kaikuaʔana
fMeBD,kaikuaʔana
fMyBD,kaikuaʔana
fFBeD,kaikuaʔana
fFeBD,kaikuaʔana
fFyBD,kaikuaʔana
fMZeD,kaikuaʔana
fMeZD,kaikuaʔana
fMyZD,kaikuaʔana
fFZeD,kaikuaʔana
fFeZD,kaikuaʔana
fFyZD,kaikuaʔana
