parameter,word
mM,baba
mF,tatu
mMeB,manseba
mFeB,manseba
mFyB,tatu
mMeZ,mankuxi
mFeZ,mankuxi
meB,mukulu
myB,muakunyi
meZ,mukulu
myZ,muakunyi
mMBeS,muan'etu
mMeBS,muan'etu
mMyBS,muan'etu
mFBeS,muan'etu
mFeBS,muan'etu
mFyBS,muan'etu
mMZeS,muan'etu
mMeZS,muan'etu
mMyZS,muan'etu
mFZeS,muan'etu
mFeZS,muan'etu
mFyZS,muan'etu
mMBeD,muan'etu
mMeBD,muan'etu
mMyBD,muan'etu
mFBeD,muan'etu
mFeBD,muan'etu
mFyBD,muan'etu
mMZeD,muan'etu
mMeZD,muan'etu
mMyZD,muan'etu
mFZeD,muan'etu
mFeZD,muan'etu
mFyZD,muan'etu
