parameter,word
mM,e-tsǐʼ
mF,e-dauʼ-ke
mMeB,e-dǔʼ-tsǐ
mFeB,e-dauʼ-dä
mMeZ,e-tsiʼ
mFeZ,e-hlänʼ-gǐ
meB,un̤-gǐ-nǐ-lǐ
myB,un̤-gǐ-nun̤ʼ-tlǐ
meZ,un̤-gǐ-dauʼ
mMBeS,a-gwae-tsǐʼ
mFBeS,un̤-gǐ-nǐ-lǐ
mFByS,un̤-gǐ-nun̤ʼ-tlǐ
mMZeS,un-gǐ-nǐʼ-lǐ
mMZyS,un̤-gǐ-nun̤ʼ-tlě
mFZeS,e-dau-däʼ
mMBeD,a-gwae-tsiʼ
mFBeD,un̤-gǐ-dauʼ
mMZeD,un-gi-dauʼ
mMZyD,un̤-gǐ-dauʼ
mFZeD,e-hlanʼ-gǐ
feB,un̤-gǐ-dauʼ
feZ,un̤-gǐ-lun̤ʼ-ǐ
fFByS,un̤-gǐ-dauʼ
fMZeS,un̤-gǐ-dauʼ
fMZyS,un̤-gǐ-danʼ
fFBeD,un̤-gǐ-lun̤ʼ-ǐ
fMZeD,un̤-gǐ-lǔn̤ʼ-ǐ
fMZyD,un-gǐ-lun̤ʼ-ǐ
