parameter,word
mM,mama
mF,data
mMeB,marume
mFeB,baba mkubwa
mFyB,baba mdogo
mMeZ,mamamuto
mFeZ,senge
meB,mukuru
myB,umurumuna
mZ,umwishiki
mMBeS,umuvyara
mMeBS,umuvyara
mMyBS,umuvyara
mFBeS,mwenewachu
mFeBS,mwenewachu
mFyBS,mwenewachu
mMZeS,mwenewachu
mMeZS,mwenewachu
mMyZS,mwenewachu
mFZeS,umuvyara
mFeZS,umuvyara
mFyZS,umuvyara
mMBeD,umuvyara
mMeBD,umuvyara
mMyBD,umuvyara
mFBeD,umwishiki
mFeBD,umwishiki
mFyBD,umwishiki
mMZeD,umwishiki
mMeZD,umwishiki
mMyZD,umwishiki
mFZeD,umuvyara
mFeZD,umuvyara
mFyZD,umuvyara
fB,umusaza
feZ,mukuru
fyZ,umurumuna
fFBeS,umusaza
fFeBS,umusaza
fFyBS,umusaza
fMZeS,umusaza
fMeZS,umusaza
fMyZS,umusaza
fFBeD,mwenewachu
fFeBD,mwenewachu
fFyBD,mwenewachu
fMZeD,mwenewachu
fMeZD,mwenewachu
fMyZD,mwenewachu
