parameter,word
mM,eʼ-nah
mF,ah-täʼ
mMeB,dakeʼ-she
mFeB,ah-taʼ
mMeZ,eʼ-nah
mFeZ,tohʼ-we
meB,che-aʼ
myB,me-sohʼ-kä
meZ,ton-kaʼ
myZ,me-tänkʼ-she
mMBeS,täʼ-she
mFBeS,chimʼ-a-do
mFByS,me-sohʼ-kä
mMZeS,che-aʼ
mMZyS,me-sohʼ-kä
mFZeS,täʼ-she
mMBeD,hä-käʼ-she
mFBeD,ton-kaʼ
mFByD,me-tänkʼ-she
mMZeD,ton-kaʼ
mMZyD,me-tänkʼ-she
mFZeD,hä-käʼ-she
feB,chimʼ-a-do
feZ,chu-ihʼ
fyZ,me-tun̤ʼ-kä
fMBeS,she-chäʼ-she
fMZeS,chimʼ-a-do
fFZeS,she-chäʼ-she
fMBeD,e-cha-päʼ-she
fFBeD,chu-ihʼ
fFByD,me-tun̤ʼ-kä
fMZeD,chu-ihʼ
fMZyD,me-tun̤ʼ-she
fFZeD,chaʼ-pä-she
