parameter,word
mM,ah-gidʼ-ze
mF,ah-ge-doʼ-dä
mMeB,ah-ge-dooʼ-dzǐ
mFeB,ah-ge-doʼ-dä
mMeZ,ah-gidʼ-ze
mFeZ,ah-ge-h'loʼ-gih
meB,an̤-ke-neeʼ-lǐ
myB,an̤ʼ-ke-näʼ-tsǐ
meZ,an̤-ke-doh
myZ,an̤ʼ-ke-doh
mMBeS,a-gwaʼ-tze
mFBeS,de-nä-dä-nuhʼ-tsǐ
mMZeS,an̤-ke-neeʼ-le
mMZyS,aün̤ʼ-ke-näʼ-tsǐ
mFZeS,ah-ge-doʼ-dä
mFBeD,an̤-ke-doh
mFByD,an̤ʼ-ke-doh
mMZeD,an̤-keʼ-doh
mMZyD,an̤ʼ-ke-doh
mFZeD,ah-ge-h'loʼ-gih
feB,an̤-ke-doh
fyB,an̤ʼ-ke-do
feZ,an̤-ge-läʼ-ih
fyZ,an̤ʼ-ge-läʼ-ih
fFByS,an̤ʼ-ke-do
fMZeS,an̤-ke-do
fMZyS,an̤ʼ-ke-do
fFBeD,an̤-ge-läʼ-ih
fFByD,an̤ʼ-ge-läʼ-ih
fMZeD,an̤-ge-läʼ-ih
fMZyD,an-ge-läʼ-ih
