parameter,word
mM,iloy
mF,amay
mMeB,tiyo
mFeB,tiyo
mMeZ,tiya
mFeZ,tiya
meZ,utod
mMBeS,pakaqisa
mMeBS,pakaqisa
mMyBS,pakaqisa
mFBeS,pakaqisa
mFeBS,pakaqisa
mFyBS,pakaqisa
mMZeS,pakaqisa
mMeZS,pakaqisa
mMyZS,pakaqisa
mFZeS,pakaqisa
mFeZS,pakaqisa
mFyZS,pakaqisa
mMBeD,pakaqisa
mMeBD,pakaqisa
mMyBD,pakaqisa
mFBeD,pakaqisa
mFeBD,pakaqisa
mFyBD,pakaqisa
mMZeD,pakaqisa
mMeZD,pakaqisa
mMyZD,pakaqisa
mFZeD,pakaqisa
mFeZD,pakaqisa
mFyZD,pakaqisa
feB,utod
