parameter,word
mM,ila
mF,ima
mMeB,iluƛ wac
mFeB,imu wac
mMeZ,iluƛ yac
mFeZ,imi yac
meB,wac
myB,mikʼuwus̄ wac
meZ,yac
myZ,mikʼiyis̄ yac
mMBeS,yacāb
mMeBS,yacāb
mMyBS,yacāb
mFBeS,yacāb
mFeBS,yacāb
mFyBS,yacāb
mMZeS,yacāb
mMeZS,yacāb
mMyZS,yacāb
mFZeS,yacāb
mFeZS,yacāb
mFyZS,yacāb
mMBeD,yacāb
mMeBD,yacāb
mMyBD,yacāb
mFBeD,yacāb
mFeBD,yacāb
mFyBD,yacāb
mMZeD,yacāb
mMeZD,yacāb
mMyZD,yacāb
mFZeD,yacāb
mFeZD,yacāb
mFyZD,yacāb
