parameter,word
mM,ina'
mF,amma
mMeB,si'it
mFeB,si'it
mMeZ,si'it
mFeZ,si'it
meZ,pongtina'i
mMBeS,danganakan
mMeBS,danganakan
mMyBS,danganakan
mFBeS,danganakan
mFeBS,danganakan
mFyBS,danganakan
mMZeS,danganakan
mMeZS,danganakan
mMyZS,danganakan
mFZeS,danganakan
mFeZS,danganakan
mFyZS,danganakan
mMBeD,danganakan
mMeBD,danganakan
mMyBD,danganakan
mFBeD,danganakan
mFeBD,danganakan
mFyBD,danganakan
mMZeD,danganakan
mMeZD,danganakan
mMyZD,danganakan
mFZeD,danganakan
mFeZD,danganakan
mFyZD,danganakan
feB,pongtina'i
feZ,kakka
fyZ,sali
