parameter,word
mM,matua
mF,tamana
mMeB,tuatina
mFeB,tamana
mMeZ,maatua
mFeZ,maatua
meB,taina matuaatu
myB,taina foolikiifoo
meZ,tuangane matuaatu
myZ,tuangane foolikiifoo
mMBeS,fakatau taina
mMeBS,fakatau taina
mMyBS,fakatau taina
mFBeS,fakatau taina
mFeBS,fakatau taina
mFyBS,fakatau taina
mMZeS,fakatau taina
mMeZS,fakatau taina
mMyZS,fakatau taina
mFZeS,fakatau taina
mFeZS,fakatau taina
mFyZS,fakatau taina
mMBeD,fakatau tuangane
mMeBD,fakatau tuangane
mMyBD,fakatau tuangane
mFBeD,fakatau tuangane
mFeBD,fakatau tuangane
mFyBD,fakatau tuangane
mMZeD,fakatau tuangane
mMeZD,fakatau tuangane
mMyZD,fakatau tuangane
mFZeD,fakatau tuangane
mFeZD,fakatau tuangane
mFyZD,fakatau tuangane
feB,tuangane matuaatu
fyB,tuangane foolikiifoo
feZ,taina matuaatu
fyZ,taina foolikiifoo
fMBeS,fakatau tuangane
fMeBS,fakatau tuangane
fMyBS,fakatau tuangane
fFBeS,fakatau tuangane
fFeBS,fakatau tuangane
fFyBS,fakatau tuangane
fMZeS,fakatau tuangane
fMeZS,fakatau tuangane
fMyZS,fakatau tuangane
fFZeS,fakatau tuangane
fFeZS,fakatau tuangane
fFyZS,fakatau tuangane
fMBeD,fakatau taina
fMeBD,fakatau taina
fMyBD,fakatau taina
fFBeD,fakatau taina
fFeBD,fakatau taina
fFyBD,fakatau taina
fMZeD,fakatau taina
fMeZD,fakatau taina
fMyZD,fakatau taina
fFZeD,fakatau taina
fFeZD,fakatau taina
fFyZD,fakatau taina
