parameter,word
mM,indim
mF,indina
mMeB,indunyo
mFeB,indina
mMeZ,indim
mFeZ,indim
meZ,indamowa
myZ,indamehito
mMBeS,indagona
mMByS,indagto
mFBeS,indagona
mFByS,indagto
mMZeS,indagona
mMZyS,indagto
mFZeS,indagona
mFZyS,indagto
mMBeD,indigbegena
mMByD,injemeito
mFBeD,indigbegena
mFByD,injemeito
mMZeD,indigbegena
mMZyD,injemeito
mFZeD,indigbegena
mFZyD,injemeito
feB,indigbegena
fyB,injemeito
fMBeS,indigbegena
fMByS,injemeito
fFBeS,indigbegena
fFByS,injemeito
fMZeS,indigbegena
fMZyS,injemeito
fFZeS,indigbegena
fFZyS,injemeito
fMBeD,indamowa
fMByD,indamehito
fFBeD,indamowa
fFByD,indamehito
fMZeD,indamowa
fMZyD,indamehito
fFZeD,indamowa
fFZyD,indamehito
