parameter,word
mM,kiŋa
mF,kamaŋa
mMeB,lamoku
mFeB,kamaŋa
mMeZ,kiŋa
mFeZ,kiŋa
meB,kaiŋa
meZ,'ave
mMBeS,ɧaŋau
mMeBS,kaiŋa
mMyBS,kaiŋa
mFBeS,ɧaŋau
mFeBS,kaiŋa
mFyBS,kaiŋa
mMZeS,ɧaŋau
mMeZS,kaiŋa
mMyZS,kaiŋa
mFZeS,ɧaŋau
mFeZS,kaiŋa
mFyZS,kaiŋa
mMBeD,'ave
mMeBD,'ave
mMyBD,'ave
mFBeD,'ave
mFeBD,'ave
mFyBD,'ave
mMZeD,'ave
mMeZD,'ave
mMyZD,'ave
mFZeD,'ave
mFeZD,'ave
mFyZD,'ave
feB,'ave
feZ,kaiŋa
fMBeS,'ave
fMeBS,'ave
fMyBS,'ave
fFBeS,'ave
fFeBS,'ave
fFyBS,'ave
fMZeS,'ave
fMeZS,'ave
fMyZS,'ave
fFZeS,'ave
fFeZS,'ave
fFyZS,'ave
fMBeD,ɧaŋau
fMeBD,kaiŋa
fMyBD,kaiŋa
fFBeD,ɧaŋau
fFeBD,kaiŋa
fFyBD,kaiŋa
fMZeD,ɧaŋau
fMeZD,kaiŋa
fMyZD,kaiŋa
fFZeD,ɧaŋau
fFeZD,kaiŋa
fFyZD,kaiŋa
