parameter,word
mM,mama
mMeB,matu
mFeB,tata wa songo
mMeZ,mama wa songo
mFeZ,tata pwo
meB,pangi
meZ,ndumbu
mMBeS,musonyi
mMeBS,musonyi
mMyBS,musonyi
mFBeS,pangi
mFeBS,pangi
mFyBS,pangi
mMZeS,pangi
mMeZS,pangi
mMyZS,pangi
mFZeS,musonyi
mFeZS,musonyi
mFyZS,musonyi
mMBeD,musonyi
mMeBD,musonyi
mMyBD,musonyi
mFBeD,ndumbu
mFeBD,ndumbu
mFyBD,ndumbu
mMZeD,ndumbu
mMeZD,ndumbu
mMyZD,ndumbu
mFZeD,musonyi
mFeZD,musonyi
mFyZD,musonyi
fF,tata
feB,ndumbu
feZ,pangi
