parameter,word
mM,tinna
mF,tamana
mMeB,tamana
mFeB,tamana
mMeZ,tinna
mFeZ,tinna
meZ,kave
mMBeS,taina
mMeBS,taina
mMyBS,taina
mFBeS,taina
mFeBS,taina
mFyBS,taina
mMZeS,taina
mMeZS,taina
mMyZS,taina
mFZeS,taina
mFeZS,taina
mFyZS,taina
mMBeD,kave
mMeBD,kave
mMyBD,kave
mFBeD,kave
mFeBD,kave
mFyBD,kave
mMZeD,kave
mMeZD,kave
mMyZD,kave
mFZeD,kave
mFeZD,kave
mFyZD,kave
feB,kave
feZ,taina
fMBeS,kave
fMeBS,kave
fMyBS,kave
fFBeS,kave
fFeBS,kave
fFyBS,kave
fMZeS,kave
fMeZS,kave
fMyZS,kave
fFZeS,kave
fFeZS,kave
fFyZS,kave
fMBeD,taina
fMeBD,taina
fMyBD,taina
fFBeD,taina
fFeBD,taina
fFyBD,taina
fMZeD,taina
fMeZD,taina
fMyZD,taina
fFZeD,taina
fFeZD,taina
fFyZD,taina
