parameter,word
mM,yuva
mMeB,yaya
mFeB,dada
mMeZ,yuva
mFeZ,yuvahengi
meB,mama
myB,mwanakwetu
mZ,muhasa
mMBeS,muhisi
mMeBS,muhisi
mMyBS,muhisi
mFBeS,mama
mFByS,mwanakwetu
mMZeS,mama
mMZyS,mwanakwetu
mFZeS,muhisi
mFeZS,muhisi
mFyZS,muhisi
mMBeD,muhisi
mMeBD,muhisi
mMyBD,muhisi
mFBeD,muhasa
mFeBD,muhasa
mFyBD,muhasa
mMZeD,muhasa
mMeZD,muhasa
mMyZD,muhasa
mFZeD,muhisi
mFeZD,muhisi
mFyZD,muhisi
fF,dada
fB,muhasa
feZ,mama
fyZ,mwanakwetu
fFBeS,muhasa
fFeBS,muhasa
fFyBS,muhasa
fMZeS,muhasa
fMeZS,muhasa
fMyZS,muhasa
fFBeD,mama
fFByD,mwanakwetu
fMZeD,mama
fMZyD,mwanakwetu
