parameter,word
mM,sina
mF,siama
mMeB,posiamao
mFeB,posiamao
mMeZ,posinao
mFeZ,posinao
meZ,sia'ang
myZ,tuai
mMBeS,sampesuwu
mMeBS,sampesuwu
mMyBS,sampesuwu
mFBeS,sampesuwu
mFeBS,sampesuwu
mFyBS,sampesuwu
mMZeS,sampesuwu
mMeZS,sampesuwu
mMyZS,sampesuwu
mFZeS,sampesuwu
mFeZS,sampesuwu
mFyZS,sampesuwu
mMBeD,sampesuwu
mMeBD,sampesuwu
mMyBD,sampesuwu
mFBeD,sampesuwu
mFeBD,sampesuwu
mFyBD,sampesuwu
mMZeD,sampesuwu
mMeZD,sampesuwu
mMyZD,sampesuwu
mFZeD,sampesuwu
mFeZD,sampesuwu
mFyZD,sampesuwu
feB,sia'ang
fyB,tuai
