parameter,word
mM,ieý
mF,ierúp
mMeB,ietutý
mFeB,paí
mMeZ,aikamá
mFeZ,ieaié
meB,ierikeýt
myB,ieriwýt
meZ,iereinýt
mMBeS,ierikeýt
mMByS,ieriwýt
mMeBS,0
mMyBS,0
mFBeS,ierikeýt
mFByS,ieriwýt
mFeBS,0
mFyBS,0
mMZeS,ierikeýt
mMZyS,ieriwýt
mMeZS,0
mMyZS,0
mFZeS,ierikeýt
mFZyS,ieriwýt
mFeZS,0
mFyZS,0
mMBeD,iereinýt
mMeBD,0
mMyBD,0
mFBeD,iereinýt
mFeBD,0
mFyBD,0
mMZeD,iereinýt
mMeZD,0
mMyZD,0
mFZeD,iereinýt
mFeZD,0
mFyZD,0
fMeB,apí
feB,iekiwýt
feZ,ierikét
fyZ,iekypiýt
fMBeS,iekiwýt
fFBeS,iekiwýt
fMZeS,iekiwýt
fFZeS,iekiwýt
fMBeD,ierikét
fMByD,iekypiýt
fFBeD,ierikét
fFByD,iekypiýt
fMZeD,ierikét
fMZyD,iekypiýt
fFZeD,ierikét
fFZyD,iekypiýt
