parameter,word
mF,tata
mMeB,gokash
mFeB,gokash
mFeZ,tata nkento
meB,makyani
meZ,pangi
mMBeS,bana
mMeBS,bana
mMyBS,bana
mFBeS,kisoni
mFeBS,kisoni
mFyBS,kisoni
mMZeS,kisoni
mMeZS,kisoni
mMyZS,kisoni
mFZeS,tata
mFeZS,tata
mFyZS,tata
mMBeD,kisoni
mMeBD,kisoni
mMyBD,kisoni
mFBeD,kisoni
mFeBD,kisoni
mFyBD,kisoni
mMZeD,kisoni
mMeZD,kisoni
mMyZD,kisoni
mFZeD,pikanu
mFeZD,pikanu
mFyZD,pikanu
fMBeS,pikanu
fMeBS,pikanu
fMyBS,pikanu
fFZeS,bana
fFeZS,bana
fFyZS,bana
fFZeD,bana
fFeZD,bana
fFyZD,bana
