parameter,word
mM,jinana
mF,tamana
mMeB,tojinana
mFeB,tamana
mMeZ,jinana
mFeZ,jina-ha-vae
mFyZ,jina-ha-vae. maha-vae
meZ,kave
mMBeS,safe
mMeBS,safe
mMyBS,safe
mFBeS,soa
mFeBS,soa
mFyBS,soa
mMZeS,soa
mMeZS,soa
mMyZS,soa
mFZeS,safe
mFeZS,safe
mFyZS,safe
mMBeD,fakau magaro
mMeBD,fakau magaro
mMyBD,fakau magaro
mFBeD,kave
mFeBD,kave
mFyBD,kave
mMZeD,kave
mMeZD,kave
mMyZD,kave
mFZeD,fakau magaro
mFeZD,fakau magaro
mFyZD,fakau magaro
feB,kave
feZ,soa
fMBeS,fakau magaro
fMeBS,fakau magaro
fMyBS,fakau magaro
fFBeS,kave
fFeBS,kave
fFyBS,kave
fMZeS,kave
fMeZS,kave
fMyZS,kave
fFZeS,fakau magaro
fFeZS,fakau magaro
fFyZS,fakau magaro
fMBeD,maa
fMeBD,maa
fMyBD,maa
fFBeD,soa
fFeBD,soa
fFyBD,soa
fMZeD,soa
fMeZD,soa
fMyZD,soa
fFZeD,maa
fFeZD,maa
fFyZD,maa
