parameter,word
mM,indai
mF,apai
mMeB,aya
mFeB,aya
mMeZ,ibo
mFeZ,ibo
meZ,menyadi
mMBeS,petunggal
mMeBS,petunggal
mMyBS,petunggal
mFBeS,petunggal
mFeBS,petunggal
mFyBS,petunggal
mMZeS,petunggal
mMeZS,petunggal
mMyZS,petunggal
mFZeS,petunggal
mFeZS,petunggal
mFyZS,petunggal
mMBeD,petunggal
mMeBD,petunggal
mMyBD,petunggal
mFBeD,petunggal
mFeBD,petunggal
mFyBD,petunggal
mMZeD,petunggal
mMeZD,petunggal
mMyZD,petunggal
mFZeD,petunggal
mFeZD,petunggal
mFyZD,petunggal
feB,menyadi
