parameter,word
mM,lushʼ-kǐ
mF,amgʼ-kǐ
mMeB,um-oʼ-shǐ
mFeB,aggʼ-ki
mMeZ,sush-koʼ-sǐ
mFeZ,hap-poʼ-sǐ
meB,au-tikʼ-bä
myB,sä-näkʼ-fish
meZ,anʼ-take
mMBeS,suʼ-soh
mFBeS,a-näkʼ-fi
mFByS,et-e-bäʼ-pǐ-shǐ-lǐ
mMZeS,et-e-bäʼ-pǐ-shǐ-lǐ
mFZeS,ang-kǐ
mMBeD,su-sohʼ-take
mFBeD,anʼ-take
mMZeD,anʼ-take
mFZeD,hap-poʼ-sǐ
feB,a-näkʼ-fǐ
feZ,anʼ-tikʼ-bä
fyZ,sä-näkʼ-fish
fMBeS,supʼ-pok-näkʼ-nǐ
fFByS,a-näkʼ-fǐ
fMZeS,a-näkʼ-fǐ
fMBeD,supʼ-pok
fFBeD,et-e-bäʼ-pǐ-shǐ-lǐ
fMZeD,et-e-bäʼ-pǐ-shǐ-lǐ
