parameter,word
mM,Tsinana
mF,Tamana
mMeB,Tu'a tsinana
mFeB,Tamana
mMeZ,Tsinana
mFeZ,masakitange
meB,Taina
meZ,Tuanga'ane
mMBeS,Mataitama
mMeBS,Mataitama
mMyBS,Mataitama
mFBeS,Mataitama
mFeBS,Mataitama
mFyBS,Mataitama
mMZeS,Mataitama
mMeZS,Mataitama
mMyZS,Mataitama
mFZeS,Mataitama
mFeZS,Mataitama
mFyZS,Mataitama
mMBeD,Mataitama
mMeBD,Mataitama
mMyBD,Mataitama
mFBeD,Mataitama
mFeBD,Mataitama
mFyBD,Mataitama
mMZeD,Mataitama
mMeZD,Mataitama
mMyZD,Mataitama
mFZeD,Mataitama
mFeZD,Mataitama
mFyZD,Mataitama
feB,Tuanga'ane
feZ,Taina
