parameter,word
mF,aʼ-kǐ
mMeB,um-ushʼ-ǐ
mFeB,aʼ-kǐ
mMeZ,ushʼ-kǐ
mFeZ,a-hukʼ-ne
meB,um-unʼ-nǐ
myB,suh-näkʼ-fish
meZ,anʼ-take
mMBeS,suhʼ-sǔh
mFBeS,a-näkʼ-fǐ
mFByS,suh-näkʼ-fish
mMZeS,um-unʼ-nǐ
mMZyS,suh-näkʼ-fish
mFZeS,aʼ-kǐ
mMBeD,suh-suhʼ-take
mFBeD,anʼ-take
mMZeD,anʼ-take
mFZeD,a-hucʼ-ne
fM,ushʼ-kǐ
fFeZ,up-pukʼ-nǐ
feB,a-näkʼ-fǐ
fyB,a-nakʼ-fǐ
feZ,um-unʼ-nǐ
fyZ,suh-näkʼ-fish
fMZeS,a-näkʼ-fǐ
fFBeD,um-nuʼ-nǐ
fFByD,suh-näkʼ-fish
fMZeD,um-unʼ-nǐ
fMZyD,suh-näkʼ-fish
fFZeD,up-pucʼ-ne
fFZyD,up-pukʼ-ne
