parameter,word
mM,ina
mF,ama
mMeB,pang-ama-an
mFeB,pang-ama-an
mMeZ,pang-ina-an
mFeZ,pang-ina-an
meZ,agi
mMBeS,kasingsing
mMeBS,kasingsing
mMyBS,kasingsing
mFBeS,kasingsing
mFeBS,kasingsing
mFyBS,kasingsing
mMZeS,kasingsing
mMeZS,kasingsing
mMyZS,kasingsing
mFZeS,kasingsing
mFeZS,kasingsing
mFyZS,kasingsing
mMBeD,kasingsing
mMeBD,kasingsing
mMyBD,kasingsing
mFBeD,kasingsing
mFeBD,kasingsing
mFyBD,kasingsing
mMZeD,kasingsing
mMeZD,kasingsing
mMyZD,kasingsing
mFZeD,kasingsing
mFeZD,kasingsing
mFyZD,kasingsing
feB,agi
