parameter,word
mM,kinga
mF,kamangaa
mMeB,lamoku
mFeB,kamangaa
mMeZ,kinga
mFeZ,kinga
meZ,ave
mMBeS,hangau
mMeBS,hangau
mMyBS,hangau
mFBeS,hangau
mFeBS,hangau
mFyBS,hangau
mMZeS,hangau
mMeZS,hangau
mMyZS,hangau
mFZeS,hangau
mFeZS,hangau
mFyZS,hangau
mMBeD,ave
mMeBD,ave
mMyBD,ave
mFBeD,ave
mFeBD,ave
mFyBD,ave
mMZeD,ave
mMeZD,ave
mMyZD,ave
mFZeD,ave
mFeZD,ave
mFyZD,ave
feB,ave
feZ,hangau
fMBeS,ave
fMeBS,ave
fMyBS,ave
fFBeS,ave
fFeBS,ave
fFyBS,ave
fMZeS,ave
fMeZS,ave
fMyZS,ave
fFZeS,ave
fFeZS,ave
fFyZS,ave
fMBeD,hangau
fMeBD,hangau
fMyBD,hangau
fFBeD,hangau
fFeBD,hangau
fFyBD,hangau
fMZeD,hangau
fMeZD,hangau
fMyZD,hangau
fFZeD,hangau
fFeZD,hangau
fFyZD,hangau
