parameter,word
mM,dahing
mF,zimang (tita)
mMeB,mezang
mFeB,zimang (tita)
mMeZ,dahing
mFeZ,wawa
meZ,sizing
mMBeS,maring
mMeBS,maring
mMyBS,maring
mFBeS,maring
mFeBS,maring
mFyBS,maring
mMZeS,maring
mMeZS,maring
mMyZS,maring
mFZeS,maring
mFeZS,maring
mFyZS,maring
mMBeD,sizing
mMeBD,sizing
mMyBD,sizing
mFBeD,sizing
mFeBD,sizing
mFyBD,sizing
mMZeD,sizing
mMeZD,sizing
mMyZD,sizing
mFZeD,sizing
mFeZD,sizing
mFyZD,sizing
feB,sizing
feZ,maring
fMBeS,sizing
fMeBS,sizing
fMyBS,sizing
fFBeS,sizing
fFeBS,sizing
fFyBS,sizing
fMZeS,sizing
fMeZS,sizing
fMyZS,sizing
fFZeS,sizing
fFeZS,sizing
fFyZS,sizing
fMBeD,maring
fMeBD,maring
fMyBD,maring
fFBeD,maring
fFeBD,maring
fFyBD,maring
fMZeD,maring
fMeZD,maring
fMyZD,maring
fFZeD,maring
fFeZD,maring
fFyZD,maring
