parameter,word
mM,madre
mF,padre
mMeB,tiu
mFeB,tiu
mMeZ,tia
mFeZ,tia
meB,frade
meZ,sorre
mMBeS,fradile
mMeBS,fradile
mMyBS,fradile
mFBeS,fradile
mFeBS,fradile
mFyBS,fradile
mMZeS,fradile
mMeZS,fradile
mMyZS,fradile
mFZeS,fradile
mFeZS,fradile
mFyZS,fradile
mMBeD,sorrasta
mMeBD,sorrasta
mMyBD,sorrasta
mFBeD,sorrasta
mFeBD,sorrasta
mFyBD,sorrasta
mMZeD,sorrasta
mMeZD,sorrasta
mMyZD,sorrasta
mFZeD,sorrasta
mFeZD,sorrasta
mFyZD,sorrasta
