parameter,word
mM,bibi
mF,rerama
mMeB,nanang
mMyB,rerama
mFeB,nanang
mFyB,rerama
mMeZ,meme
mMyZ,bibi
mFeZ,meme
mFyZ,bibi
meZ,embok
myZ,adi
mMBeS,misanan
mMeBS,misanan
mMyBS,misanan
mFBeS,misanan
mFeBS,misanan
mFyBS,misanan
mMZeS,misanan
mMeZS,misanan
mMyZS,misanan
mFZeS,misanan
mFeZS,misanan
mFyZS,misanan
mMBeD,misanan
mMeBD,misanan
mMyBD,misanan
mFBeD,misanan
mFeBD,misanan
mFyBD,misanan
mMZeD,misanan
mMeZD,misanan
mMyZD,misanan
mFZeD,misanan
mFeZD,misanan
mFyZD,misanan
feB,bli
fyB,adi
