parameter,word
mM,nya
mF,tare
mMeB,nyandôm
mFeB,tare
mMeZ,nya
mFeZ,son'a
meB,nyamôre
myB,mvara
meZ,ñkîa
myZ,ñgo zam
mMBeS,monedzan
mMeBS,monedzan
mMyBS,monedzan
mFBeS,monedzan
mFeBS,monedzan
mFyBS,monedzan
mMZeS,monedzan
mMeZS,monedzan
mMyZS,monedzan
mFZeS,monedzan
mFeZS,monedzan
mFyZS,monedzan
mMBeD,kadzam
mMeBD,kadzam
mMyBD,kadzam
mFBeD,kadzam
mFeBD,kadzam
mFyBD,kadzam
mMZeD,kadzam
mMeZD,kadzam
mMyZD,kadzam
mFZeD,kadzam
mFeZD,kadzam
mFyZD,kadzam
fMBeS,ndômzam
fMeBS,ndômzam
fMyBS,ndômzam
fFBeS,ndômzam
fFeBS,ndômzam
fFyBS,ndômzam
fMZeS,ndômzam
fMeZS,ndômzam
fMyZS,ndômzam
fFZeS,ndômzam
fFeZS,ndômzam
fFyZS,ndômzam
fMBeD,monedzan
fMeBD,monedzan
fMyBD,monedzan
fFBeD,monedzan
fFeBD,monedzan
fFyBD,monedzan
fMZeD,monedzan
fMeZD,monedzan
fMyZD,monedzan
fFZeD,monedzan
fFeZD,monedzan
fFyZD,monedzan
