parameter,word
mM,jéjé
mF,rángó
mMeB,móla
mFeB,melá
mMeZ,atí
mFeZ,atí
meB,waólúlu
myB,wenongoni
meZ,waólúlu
myZ,wenongoni
mMBeS,mwanyango
mMeBS,mwanyango
mMyBS,mwanyango
mFBeS,mwanyango
mFeBS,mwanyango
mFyBS,mwanyango
mMZeS,mwanyango
mMeZS,mwanyango
mMyZS,mwanyango
mFZeS,mwanyango
mFeZS,mwanyango
mFyZS,mwanyango
mMBeD,ndomé
mMeBD,ndomé
mMyBD,ndomé
mFBeD,ndomé
mFeBD,ndomé
mFyBD,ndomé
mMZeD,ndomé
mMeZD,ndomé
mMyZD,ndomé
mFZeD,ndomé
mFeZD,ndomé
mFyZD,ndomé
fMBeS,ndomé
fMeBS,ndomé
fMyBS,ndomé
fFBeS,ndomé
fFeBS,ndomé
fFyBS,ndomé
fMZeS,ndomé
fMeZS,ndomé
fMyZS,ndomé
fFZeS,ndomé
fFeZS,ndomé
fFyZS,ndomé
fMBeD,mwanyango
fMeBD,mwanyango
fMyBD,mwanyango
fFBeD,mwanyango
fFeBD,mwanyango
fFyBD,mwanyango
fMZeD,mwanyango
fMeZD,mwanyango
fMyZD,mwanyango
fFZeD,mwanyango
fFeZD,mwanyango
fFyZD,mwanyango
