parameter,word
mM,mukaire
mF,lata
mMeB,kogya
mFeB,kogya
mFyB,lata omuto
mMeZ,songa
mMyZ,mukaire omuto
mFeZ,songa
meB,muganda omukulu
myB,muganda
meZ,mwanhina omukulu
myZ,mwanhina
mMBeS,luganda
mMeBS,luganda
mMyBS,luganda
mFBeS,luganda
mFeBS,luganda
mFyBS,luganda
mMZeS,luganda
mMeZS,luganda
mMyZS,luganda
mFZeS,luganda
mFeZS,luganda
mFyZS,luganda
mMBeD,luganda
mMeBD,luganda
mMyBD,luganda
mFBeD,luganda
mFeBD,luganda
mFyBD,luganda
mMZeD,luganda
mMeZD,luganda
mMyZD,luganda
mFZeD,luganda
mFeZD,luganda
mFyZD,luganda
feB,mwanhina omukulu
fyB,mwanhina
feZ,muganda omukulu
fyZ,muganda
