parameter,word
mM,kui
mF,mootua
mMeB,pahupahu
mFeB,tua'ana kui
mFyB,teina motua
mMeZ,tua'ana kui
mMyZ,teina motua
mFeZ,pahupahu
meZ,tuehine
mMBeS,tua'ana
mMByS,teina
mFBeS,tua'ana
mFByS,teina
mMZeS,tua'ana
mMZyS,teina
mFZeS,tua'ana
mFZyS,teina
mMBeD,tuehine
mFBeD,tuehine
mMZeD,tuehine
mFZeD,tuehine
feB,tunane
feZ,tua'ana
fyZ,teina
fMBeS,tunane
fFBeS,tunane
fMZeS,tunane
fFZeS,tunane
fMBeD,tua'ana
fMByD,teina
fFBeD,tua'ana
fFByD,teina
fMZeD,tua'ana
fMZyD,teina
fFZeD,tua'ana
fFZyD,teina
