parameter,word
mM,piye
mF,mî
mMeB,kênê
mFeB,kââkââ
mMeZ,piye
mFeZ,m:aam:ââ
meZ,tîdê
mMBeS,w:ââ
mMeBS,w:ââ
mMyBS,w:ââ
mFBeS,mbwó
mFeBS,mbwó
mFyBS,mbwó
mMZeS,mbwó
mMeZS,mbwó
mMyZS,mbwó
mFZeS,mîchó
mFeZS,mîchó
mFyZS,mîchó
mMBeD,w:ââ
mMeBD,w:ââ
mMyBD,w:ââ
mFBeD,tîdê
mFeBD,tîdê
mFyBD,tîdê
mMZeD,tîdê
mMeZD,tîdê
mMyZD,tîdê
mFZeD,kââpyââ
mFeZD,kââpyââ
mFyZD,kââpyââ
feB,tîdê
feZ,mbwó
fMBeS,kee
fMeBS,kee
fMyBS,kee
fFBeS,tîdê
fFeBS,tîdê
fFyBS,tîdê
fMZeS,tîdê
fMeZS,tîdê
fMyZS,tîdê
fMBeD,kee
fMeBD,kee
fMyBD,kee
fFBeD,mbwó
fFeBD,mbwó
fFyBD,mbwó
fMZeD,mbwó
fMeZD,mbwó
fMyZD,mbwó
