parameter,word
mM,-ɨnu
mF,-žɨ
mMeB,u'wa
mFeB,-žɨ
mMeZ,-ɨnu
mFeZ,a'kɨ
meB,-tu-ka'ka
myB,-se-žɨ
meZ,-tu-kaka-lu
myZ,-se-žu
mMBeS,-tanu'le
mMeBS,-tanu'le
mMyBS,-tanu'le
mFBeS,-tanu'le
mFeBS,-tanu'le
mFyBS,-tanu'le
mMZeS,-tanu'le
mMeZS,-tanu'le
mMyZS,-tanu'le
mFZeS,-tanu'le
mFeZS,-tanu'le
mFyZS,-tanu'le
mMBeD,-tanu'le
mMeBD,-tanu'le
mMyBD,-tanu'le
mFBeD,-tanu'le
mFeBD,-tanu'le
mFyBD,-tanu'le
mMZeD,-tanu'le
mMeZD,-tanu'le
mMyZD,-tanu'le
mFZeD,-tanu'le
mFeZD,-tanu'le
mFyZD,-tanu'le
