parameter,word
mM,inay
mF,amay
mMeB,abang
mFeB,abang
mMeZ,idang
mFeZ,idang
meZ,atebay
myZ,atebay
mMBeS,maqama
mMeBS,maqama
mMyBS,maqama
mFBeS,maqama
mFeBS,maqama
mFyBS,maqama
mMZeS,maqama
mMeZS,maqama
mMyZS,maqama
mFZeS,maqama
mFeZS,maqama
mFyZS,maqama
mMBeD,atebay
mMeBD,atebay
mMyBD,atebay
mFBeD,atebay
mFeBD,atebay
mFyBD,atebay
mMZeD,atebay
mMeZD,atebay
mMyZD,atebay
mFZeD,atebay
mFeZD,atebay
mFyZD,atebay
feB,maqama
fyB,maqama
feZ,magulang ha bahi
fyZ,manghed ha bahi
fMBeD,suled
fMeBD,suled
fMyBD,suled
fFBeD,suled
fFeBD,suled
fFyBD,suled
fMZeD,suled
fMeZD,suled
fMyZD,suled
fFZeD,suled
fFeZD,suled
fFyZD,suled
