parameter,word
mM,ah-ga-neseʼ-hä
mF,lä-ga-neʼ-hä
mMeB,lä-ga-noleʼ-hä
mFeB,lä-ga-neʼ-hä
mMeZ,lä-ga-neʼ-hä
mFeZ,ah-ga-neseʼ-tä
meB,läk-jeʼ-hä
myB,eʼ-gä-hä
meZ,ahk-jeʼ-hä
myZ,kaʼ-gä-hä
mMBeS,un-gǎ-lässʼ
mFBeS,läk-jeʼ-hä
mFByS,eʼgä-hä
mMZeS,läk-jeʼ-hä
mMZyS,eʼ-gä-hä
mFZeS,un-gǎ-lässʼ
mFZyS,un-gǎ-lassʼ
mMBeD,un-gǎ-lässʼ
mFBeD,ahk-jeʼ-hä
mFByD,kaʼ-gä-hä
mMZeD,ahk-jeʼ-hä
mMZyD,kaʼ-gä-hä
mFZeD,un-gǎ-lassʼ
mFZyD,un-gǎ-lǎssʼ
feB,lak-jeʼ-hä
fMByS,un-gǎ-lassʼ
fMZeS,lak-jeʼ-hä
fFZeS,un-gǎ-lǎssʼ
fFByD,ka-gäʼ-hä
fMZyD,ka-gäʼ-hä
fFZeD,un-gǎ-lǎssʼ
