parameter,word
mM,nin̤-ge-ahʼ
mF,no-säʼ
mMeB,ne-zheʼ-sä
mFeB,no-säʼ
mMeZ,nin̤-ge-ahʼ
mFeZ,ne-zaʼ-gos-säʼ
meB,ne-sanʼ-zä
myB,ne-she-mäʼ
meZ,ne-misʼ-säʼ
myZ,ne-she-mäʼ
mMBeS,ne-zheʼ-sä
mFBeS,ne-sanʼ-zä
mFByS,ne-sheʼ-mä
mMZeS,ne-sanʼ-zä
mMZyS,ne-sheʼ-mä
mFZeS,ne-lǎʼ-gwä-la-säʼ
mMBeD,nin̤-ge-ahʼ
mFBeD,ne-mis-säʼ
mFByD,ne-sheʼ-mä
mMZeD,ne-mis-säʼ
mMZyD,ne-sheʼ-mä
mFZeD,ne-sheʼ-mis-säʼ
feZ,ne-mis-säʼ
fMZyS,ne-she-mäʼ
fFZeS,nin̤-gwa-säʼ
fMZyD,ne-she-mäʼ
fFZeD,nin-däʼ-nä
