parameter,word
mM,mamå
mF,sango
mMeB,noko
mFeB,tata-kulutu
mFyB,tata-leki
mMeZ,mama-kulutu
mMyZ,mama-leki
mFeZ,tata-muasi
meB,yaya
myB,leki ya mobali
meZ,yaya
myZ,leki ya mwasi
mMBeS,ndeko
mMeBS,ndeko
mMyBS,ndeko
mFBeS,ndeko
mFeBS,ndeko
mFyBS,ndeko
mMZeS,ndeko
mMeZS,ndeko
mMyZS,ndeko
mFZeS,ndeko
mFeZS,ndeko
mFyZS,ndeko
mMBeD,ndeko
mMeBD,ndeko
mMyBD,ndeko
mFBeD,ndeko
mFeBD,ndeko
mFyBD,ndeko
mMZeD,ndeko
mMeZD,ndeko
mMyZD,ndeko
mFZeD,ndeko
mFeZD,ndeko
mFyZD,ndeko
