parameter,word
mM,ina
mF,ama
mFeB,pan-amá-n
meZ,minlhafut
mMBeS,minlhafut
mMeBS,minlhafut
mMyBS,minlhafut
mFBeS,minlhafut
mFeBS,minlhafut
mFyBS,minlhafut
mMZeS,minlhafut
mMeZS,minlhafut
mMyZS,minlhafut
mFZeS,minlhafut
mFeZS,minlhafut
mFyZS,minlhafut
mMBeD,minlhafut
mMeBD,minlhafut
mMyBD,minlhafut
mFBeD,minlhafut
mFeBD,minlhafut
mFyBD,minlhafut
mMZeD,minlhafut
mMeZD,minlhafut
mMyZD,minlhafut
mFZeD,minlhafut
mFeZD,minlhafut
mFyZD,minlhafut
feB,minlhafut
