parameter,word
mM,embu
mF,eppa'
mMeB,obe'
mMyB,majedi'
mFeB,obe'
mFyB,majedi'
mMeZ,obe'
mMyZ,majedi'
mFeZ,obe'
mFyZ,majedi'
meZ,embhu'
myZ,ale'
mMBeS,sepopo
mMeBS,sepopo
mMyBS,sepopo
mFBeS,sepopo
mFeBS,sepopo
mFyBS,sepopo
mMZeS,sepopo
mMeZS,sepopo
mMyZS,sepopo
mFZeS,sepopo
mFeZS,sepopo
mFyZS,sepopo
mMBeD,sepopo
mMeBD,sepopo
mMyBD,sepopo
mFBeD,sepopo
mFeBD,sepopo
mFyBD,sepopo
mMZeD,sepopo
mMeZD,sepopo
mMyZD,sepopo
mFZeD,sepopo
mFeZD,sepopo
mFyZD,sepopo
feB,kaka'
fyB,ale'
